	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr15:87,500,000-88,500,000	206	30399	3	10295	1	7107	1	7107	1	7107	1	7107	1	7107	1	7107	0	0	0	0	0	0	0	0	0	0	0	0	215	83,336
chr15:88,500,000-89,500,000	331	37239	6	11676	2	7105	1	4478	1	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	64,976
chr15:89,500,000-90,500,000	404	36681	8	14214	2	5819	1	3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	60,020
chr15:90,500,000-91,500,000	359	27512	3	6553	2	5057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	39,122
chr15:91,500,000-92,500,000	214	31476	8	14482	2	5817	1	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	54,956
chr15:92,500,000-93,500,000	395	33903	2	2492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	36,395
chr15:93,500,000-94,500,000	263	38634	6	15407	2	9742	2	9742	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	85,405
chr15:94,500,000-95,500,000	223	15928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	15,928
chr15:95,500,000-96,500,000	196	14049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	14,049
chr15:96,500,000-97,500,000	240	51806	15	25374	3	10238	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	105,238
chr15:97,500,000-98,500,000	250	32834	6	12055	1	5556	1	5556	1	5556	1	5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	67,113
chr15:98,500,000-99,500,000	300	22777	3	4184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	26,961
chr15:99,500,000-100,500,000	376	59640	9	20008	3	10793	1	5933	1	5933	1	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	108,240
chr15:100,500,000-101,500,000	244	31564	7	9964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	41,528
chr15:101,500,000-101,991,189	166	169347	14	147502	6	136912	6	136912	6	136912	5	132436	4	127180	2	114706	2	114706	2	114706	2	114706	1	102206	1	102206	1	102206	218	1,752,643
chr16:500,000-1,500,000	321	61169	11	24729	5	16191	2	9399	2	9399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	120,887
chr16:1,500,000-2,500,000	411	62522	13	28962	4	16248	3	13761	3	13761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434	135,254
chr16:2,500,000-3,500,000	449	135445	20	101072	7	83383	6	81275	4	75117	2	65373	2	65373	2	65373	2	65373	2	65373	2	65373	2	65373	0	0	0	0	500	933,903
chr16:3,500,000-4,500,000	389	22295	2	3119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	25,414
chr16:4,500,000-5,500,000	696	67767	2	2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698	70,574
chr16:5,500,000-6,500,000	270	21650	3	3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	25,342
chr16:6,500,000-7,500,000	300	20831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	20,831
chr16:7,500,000-8,500,000	246	25555	3	6346	1	3835	1	3835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	39,571
chr16:8,500,000-9,500,000	341	38704	8	12238	1	3388	1	3388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	57,718
chr16:9,500,000-10,500,000	324	38960	6	14229	3	10348	1	5672	1	5672	1	5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	80,553
chr16:10,500,000-11,500,000	312	17917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	17,917
chr16:11,500,000-12,500,000	427	51232	9	23877	6	19668	4	15162	1	4806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	114,745
chr16:12,500,000-13,500,000	310	61109	3	39797	2	38630	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	1	36113	326	536,779
chr16:13,500,000-14,500,000	334	273748	4	254755	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	3	253570	1	79051	372	3,396,824
chr16:14,500,000-15,500,000	519	615837	62	532547	49	514385	38	486664	31	461913	25	435020	21	412652	19	399032	16	376371	16	376371	13	348206	5	236075	1	91869	0	0	815	5,286,942
chr16:15,500,000-16,500,000	289	305207	23	285762	17	276542	13	266298	10	255591	10	255591	8	244632	8	244632	7	236744	7	236744	7	236744	3	170630	2	163706	0	0	404	3,178,823
chr16:16,500,000-17,500,000	411	255458	40	201671	25	179413	18	162128	16	154905	13	141282	9	119872	7	107663	4	84614	4	84614	4	84614	3	70397	0	0	0	0	554	1,646,631
chr16:17,500,000-18,500,000	304	433015	38	403219	28	388759	25	381005	22	370455	19	357000	12	319283	12	319283	10	304398	10	304398	10	304398	5	230641	1	63513	0	0	496	4,179,367
chr16:18,500,000-19,500,000	651	328645	50	241834	29	212661	22	194936	19	184569	17	175885	12	147834	8	122603	5	99604	4	91350	4	91350	2	51944	1	20312	0	0	824	1,963,527
chr16:19,500,000-20,500,000	419	78910	5	42928	3	40469	3	40469	3	40469	3	40469	3	40469	3	40469	3	40469	3	40469	3	40469	0	0	0	0	0	0	451	486,059
chr16:20,500,000-21,500,000	525	236351	23	179449	11	164827	9	159713	8	156391	7	152291	6	146489	6	146489	6	146489	6	146489	6	146489	3	120005	1	57985	0	0	617	1,959,457
chr16:21,500,000-22,500,000	423	321919	33	277837	18	255839	12	241556	10	234551	9	229884	9	229884	7	216178	6	209048	6	209048	6	209048	5	195628	2	139888	1	103057	547	3,073,365
chr16:22,500,000-23,500,000	302	133926	11	111644	8	107369	5	100642	5	100642	4	96543	4	96543	3	89795	3	89795	3	89795	3	89795	3	89795	1	40547	0	0	355	1,236,831
chr16:23,500,000-24,500,000	317	23386	2	2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	26,307
chr16:24,500,000-25,500,000	452	23985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	23,985
chr16:25,500,000-26,500,000	310	27203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	27,203
chr16:26,500,000-27,500,000	296	22247	1	1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	23,283
chr16:27,500,000-28,500,000	287	161701	10	141650	6	136634	6	136634	5	132781	4	128533	4	128533	4	128533	4	128533	4	128533	4	128533	4	128533	0	0	0	0	342	1,609,131
chr16:28,500,000-29,500,000	844	557734	74	417967	29	354686	21	335238	12	304168	10	295916	9	290669	9	290669	8	282981	7	274248	7	274248	5	243117	3	185398	1	70139	1,039	4,177,178
chr16:29,500,000-30,500,000	514	287704	23	232208	10	213927	7	206736	4	196766	3	192745	3	192745	3	192745	3	192745	3	192745	3	192745	3	192745	2	162596	1	69555	582	2,718,707
chr16:30,500,000-31,500,000	484	42392	5	10042	3	7997	1	3441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	63,872
chr16:31,500,000-32,500,000	341	580370	56	549717	36	523439	28	502318	24	488930	18	461514	16	450565	15	443909	15	443909	12	418736	9	389902	5	333826	2	254267	1	166345	578	6,007,747
chr16:32,500,000-33,500,000	36	995240	30	993465	28	990548	24	980815	19	963965	17	954776	17	954776	16	948142	15	940340	15	940340	13	921739	11	891926	8	845662	3	437816	252	12,759,550
chr16:33,500,000-34,500,000	486	862459	62	792517	43	768456	35	747719	27	719749	21	691823	20	685988	19	679209	17	663798	14	638101	13	629066	8	555336	4	430998	1	228000	770	9,093,219
chr16:34,500,000-35,500,000	444	566472	28	482392	8	455138	5	448959	5	448959	5	448959	5	448959	5	448959	5	448959	5	448959	5	448959	4	433508	4	433508	2	260348	530	6,223,038
chr16:35,500,000-36,500,000	427	423078	24	364794	9	344655	7	339759	4	329244	3	325042	2	319092	2	319092	2	319092	2	319092	2	319092	2	319092	1	282992	1	282992	488	4,607,108
chr16:36,500,000-37,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:37,500,000-38,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:38,500,000-39,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:39,500,000-40,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:40,500,000-41,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:41,500,000-42,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:42,500,000-43,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr16:45,500,000-46,500,000	60	963504	6	947261	3	943587	2	941231	2	941231	2	941231	2	941231	2	941231	2	941231	2	941231	2	941231	1	923478	1	923478	1	923478	88	13,154,634
chr16:46,500,000-47,500,000	399	52224	7	14784	3	9569	2	7283	1	4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	87,888
chr16:47,500,000-48,500,000	348	49007	11	18534	1	5247	1	5247	1	5247	1	5247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	88,529
chr16:48,500,000-49,500,000	273	35900	4	10534	1	5933	1	5933	1	5933	1	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	70,166
chr16:49,500,000-50,500,000	258	19062	1	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	20,597
chr16:50,500,000-51,500,000	221	25464	3	4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	29,544
chr16:51,500,000-52,500,000	261	28532	3	3710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	32,242
chr16:52,500,000-53,500,000	352	29766	4	8082	1	3482	1	3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	44,812
chr16:53,500,000-54,500,000	230	21986	2	7000	1	5955	1	5955	1	5955	1	5955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	52,806
chr16:54,500,000-55,500,000	218	15343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	15,343
chr16:55,500,000-56,500,000	313	61136	5	30393	4	29373	4	29373	4	29373	3	25027	2	19417	2	19417	2	19417	2	19417	0	0	0	0	0	0	0	0	341	282,343
chr16:56,500,000-57,500,000	369	24956	1	1944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	26,900
chr16:57,500,000-58,500,000	354	22869	2	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	26,147
chr16:58,500,000-59,500,000	402	47740	8	11081	1	2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	60,827
chr16:59,500,000-60,500,000	333	56209	9	19905	4	13863	1	5574	1	5574	1	5574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	106,699
chr16:60,500,000-61,500,000	298	40246	6	14159	2	9386	2	9386	1	5593	1	5593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	84,363
chr16:61,500,000-62,500,000	266	33438	5	15677	2	11885	2	11885	2	11885	2	11885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	96,655
chr16:62,500,000-63,500,000	248	43897	7	21017	4	16150	3	13664	2	9768	1	5515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	110,011
chr16:63,500,000-64,500,000	256	17844	1	1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	19,044
chr16:64,500,000-65,500,000	227	33006	7	14489	3	9181	2	7069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	63,745
chr16:65,500,000-66,500,000	225	29170	4	12197	2	9943	2	9943	2	9943	1	5916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	77,112
chr16:66,500,000-67,500,000	383	24455	1	1062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384	25,517
chr16:67,500,000-68,500,000	388	19080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	19,080
chr16:68,500,000-69,500,000	457	26605	1	5959	1	5959	1	5959	1	5959	1	5959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	56,400
chr16:69,500,000-70,500,000	767	238060	49	133217	18	88887	8	65661	5	55376	3	46462	3	46462	3	46462	3	46462	2	38089	2	38089	1	27052	0	0	0	0	864	870,279
chr16:70,500,000-71,500,000	291	362739	69	336377	49	306857	43	292113	33	258001	25	221672	21	201276	16	169754	11	132407	6	89553	6	89553	2	44904	0	0	0	0	572	2,505,206
chr16:71,500,000-72,500,000	383	35127	3	8307	2	6684	1	4050	1	4050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	390	58,218
chr16:72,500,000-73,500,000	285	29647	3	9659	2	8451	1	5931	1	5931	1	5931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	65,550
chr16:73,500,000-74,500,000	402	99369	17	60651	10	52180	6	43207	4	36144	4	36144	2	25129	2	25129	2	25129	2	25129	2	25129	0	0	0	0	0	0	453	453,340
chr16:74,500,000-75,500,000	466	44484	9	12178	1	2089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	58,751
chr16:75,500,000-76,500,000	349	44121	8	16430	3	10603	1	5880	1	5880	1	5880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	88,794
chr16:76,500,000-77,500,000	227	19751	3	6739	1	3247	1	3247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	32,984
chr16:77,500,000-78,500,000	246	14825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	14,825
chr16:78,500,000-79,500,000	235	13583	1	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	14,683
chr16:79,500,000-80,500,000	208	26389	2	4187	1	3102	1	3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	36,780
chr16:80,500,000-81,500,000	343	25884	3	4065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	29,949
chr16:81,500,000-82,500,000	287	33796	6	11845	3	7964	1	3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	57,041
chr16:82,500,000-83,500,000	183	10753	1	1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	12,320
chr16:83,500,000-84,500,000	267	25582	3	9592	2	8565	1	5903	1	5903	1	5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	61,448
chr16:84,500,000-85,500,000	303	23934	2	2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	26,317
chr16:85,500,000-86,500,000	264	40296	6	15014	2	9552	2	9552	1	5599	1	5599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	85,612
chr16:86,500,000-87,500,000	321	31424	1	1653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	33,077
chr16:87,500,000-88,500,000	1002	191080	27	39408	3	9273	1	4667	1	4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,034	249,095
chr16:88,500,000-89,500,000	329	48136	7	11596	1	2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	62,571
chr16:89,500,000-90,338,345	316	275465	7	247913	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	1	241054	335	3,416,026
chr17:500,000-1,500,000	533	83134	12	33318	4	21979	3	19800	3	19800	1	10900	1	10900	1	10900	1	10900	1	10900	1	10900	1	10900	1	10900	0	0	563	265,231
chr17:1,500,000-2,500,000	470	31284	4	7230	2	4234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	476	42,748
chr17:2,500,000-3,500,000	550	116760	18	71539	12	64003	9	56360	9	56360	6	41915	2	18538	2	18538	2	18538	2	18538	0	0	0	0	0	0	0	0	612	481,089
chr17:3,500,000-4,500,000	442	32213	3	4806	1	2219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	39,238
chr17:4,500,000-5,500,000	595	41585	1	1539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596	43,124
chr17:5,500,000-6,500,000	370	30147	2	3898	1	2571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	36,616
chr17:6,500,000-7,500,000	530	42817	5	6815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	535	49,632
chr17:7,500,000-8,500,000	452	24028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	24,028
chr17:8,500,000-9,500,000	420	23461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	23,461
chr17:9,500,000-10,500,000	417	32084	2	8118	2	8118	1	5952	1	5952	1	5952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	66,176
chr17:10,500,000-11,500,000	369	24488	3	3629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	28,117
chr17:11,500,000-12,500,000	358	37425	5	16794	2	11661	2	11661	2	11661	2	11661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	100,863
chr17:12,500,000-13,500,000	313	20809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	20,809
chr17:13,500,000-14,500,000	328	58685	14	33547	9	26724	3	12028	2	8782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	139,766
chr17:14,500,000-15,500,000	316	22709	1	1347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	24,056
chr17:15,500,000-16,500,000	825	272887	71	132194	23	67273	6	26212	4	19329	1	5175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930	523,070
chr17:16,500,000-17,500,000	507	198436	38	148799	25	128458	18	109624	13	93004	7	65680	7	65680	4	45891	4	45891	3	36913	3	36913	0	0	0	0	0	0	629	975,289
chr17:17,500,000-18,500,000	377	126309	19	98873	11	85754	8	77511	5	67879	5	67879	5	67879	5	67879	3	53178	3	53178	3	53178	1	25653	0	0	0	0	445	845,150
chr17:18,500,000-19,500,000	577	499558	68	386269	31	335535	18	303628	12	283976	12	283976	7	257403	6	251135	2	221423	2	221423	1	212172	1	212172	1	212172	1	212172	739	3,893,014
chr17:19,500,000-20,500,000	409	194837	38	164413	23	140501	19	130241	13	109273	11	100201	10	94355	10	94355	7	72190	4	47056	3	37734	0	0	0	0	0	0	547	1,185,156
chr17:20,500,000-21,500,000	1020	283552	58	152501	25	105478	13	76663	7	55845	3	37388	2	32349	2	32349	2	32349	2	32349	1	22598	1	22598	0	0	0	0	1,136	886,019
chr17:21,500,000-22,500,000	1203	511457	41	361007	10	316453	4	302086	3	298727	2	294604	2	294604	2	294604	2	294604	2	294604	2	294604	2	294604	1	270700	1	270700	1,277	4,393,358
chr17:22,500,000-23,500,000	354	800667	6	768688	3	764761	3	764761	2	761721	2	761721	2	761721	1	754821	1	754821	1	754821	1	754821	1	754821	1	754821	1	754821	379	10,667,787
chr17:23,500,000-24,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr17:24,500,000-25,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr17:25,500,000-26,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr17:26,500,000-27,500,000	518	467463	32	404712	9	370964	4	358415	2	351115	2	351115	2	351115	2	351115	2	351115	2	351115	2	351115	2	351115	2	351115	2	351115	583	5,112,704
chr17:27,500,000-28,500,000	455	42942	4	7950	2	5267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	461	56,159
chr17:28,500,000-29,500,000	402	24671	1	2440	1	2440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	29,551
chr17:29,500,000-30,500,000	408	34633	5	8847	2	4933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	48,413
chr17:30,500,000-31,500,000	846	147075	26	54043	8	27362	4	18292	2	11493	2	11493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888	269,758
chr17:31,500,000-32,500,000	690	112727	25	50570	7	22870	3	12496	2	8940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	727	207,603
chr17:32,500,000-33,500,000	271	40775	6	17325	2	11855	2	11855	2	11855	2	11855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	105,520
chr17:33,500,000-34,500,000	257	41873	10	20708	2	10267	2	10267	2	10267	1	5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	99,285
chr17:34,500,000-35,500,000	325	34204	5	9099	1	3648	1	3648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	50,599
chr17:35,500,000-36,500,000	492	290832	13	252167	10	248358	8	243784	6	236213	6	236213	4	225653	4	225653	4	225653	4	225653	4	225653	4	225653	2	165118	0	0	561	3,026,603
chr17:36,500,000-37,500,000	317	16942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	16,942
chr17:37,500,000-38,500,000	453	438539	15	373108	4	359496	4	359496	4	359496	4	359496	4	359496	4	359496	4	359496	4	359496	4	359496	4	359496	2	292558	2	292558	512	4,991,723
chr17:38,500,000-39,500,000	523	39962	5	6735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528	46,697
chr17:39,500,000-40,500,000	384	18105	1	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385	19,143
chr17:40,500,000-41,500,000	437	52200	3	7169	1	4103	1	4103	1	4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	71,678
chr17:41,500,000-42,500,000	539	37177	2	2625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	541	39,802
chr17:42,500,000-43,500,000	507	134679	5	102336	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	1	96976	0	0	523	1,303,751
chr17:43,500,000-44,500,000	434	28791	4	6034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	34,825
chr17:44,500,000-45,500,000	500	72669	19	34392	6	16130	1	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	126,940
chr17:45,500,000-46,500,000	321	394944	19	352420	9	339744	7	335553	5	328021	5	328021	5	328021	5	328021	5	328021	5	328021	5	328021	5	328021	3	253571	1	131087	400	4,431,487
chr17:46,500,000-47,500,000	486	299424	23	242456	9	224895	7	219853	6	216768	6	216768	6	216768	6	216768	6	216768	6	216768	6	216768	5	203827	1	74921	0	0	573	2,782,752
chr17:47,500,000-48,500,000	477	81391	19	33010	5	14800	2	7468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503	136,669
chr17:48,500,000-49,500,000	480	26616	1	1340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481	27,956
chr17:49,500,000-50,500,000	348	19521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	19,521
chr17:50,500,000-51,500,000	367	24442	4	6535	1	2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	372	33,408
chr17:51,500,000-52,500,000	222	27587	5	8702	2	5287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	41,576
chr17:52,500,000-53,500,000	212	26018	7	13210	4	9087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	48,315
chr17:53,500,000-54,500,000	317	34945	8	11528	1	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	48,973
chr17:54,500,000-55,500,000	310	22210	2	4022	1	2757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	28,989
