	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr14:28,750,000-29,750,000	307	31739	6	10035	1	3278	1	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	48,330
chr14:29,750,000-30,750,000	283	41862	4	19484	3	17505	3	17505	3	17505	3	17505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	131,366
chr14:30,750,000-31,750,000	400	29626	3	6216	2	5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	41,036
chr14:31,750,000-32,750,000	337	47496	8	19501	4	13319	2	7991	1	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	92,607
chr14:32,750,000-33,750,000	206	19798	3	3375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	23,173
chr14:33,750,000-34,750,000	429	68031	7	35993	3	30346	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	0	0	0	0	448	363,870
chr14:34,750,000-35,750,000	457	29280	3	3880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	33,160
chr14:35,750,000-36,750,000	324	47368	7	19038	4	15404	2	10200	2	10200	1	5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	107,886
chr14:36,750,000-37,750,000	302	38547	6	14468	3	10277	1	5789	1	5789	1	5789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	80,659
chr14:37,750,000-38,750,000	290	46808	8	15914	3	9093	1	4414	1	4414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	80,643
chr14:38,750,000-39,750,000	440	68730	14	29919	6	19398	2	9285	2	9285	1	5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	141,794
chr14:39,750,000-40,750,000	248	45986	13	26469	2	10247	2	10247	2	10247	1	5396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	108,592
chr14:40,750,000-41,750,000	258	45038	8	18860	4	12421	2	7688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	84,007
chr14:41,750,000-42,750,000	334	39374	6	11283	2	5880	1	3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	60,363
chr14:42,750,000-43,750,000	267	66738	16	40746	8	29462	6	24237	4	17550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	178,733
chr14:43,750,000-44,750,000	291	54236	12	27392	6	19528	3	12947	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	125,991
chr14:44,750,000-45,750,000	340	46226	6	14494	2	8418	1	5888	1	5888	1	5888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	86,802
chr14:45,750,000-46,750,000	313	63779	12	23261	4	12962	2	8393	1	4881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332	113,276
chr14:46,750,000-47,750,000	221	31957	7	12849	3	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	51,940
chr14:47,750,000-48,750,000	349	65266	12	26717	3	14059	2	11481	2	11481	2	11481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	140,485
chr14:48,750,000-49,750,000	334	32174	3	8945	1	5639	1	5639	1	5639	1	5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	63,675
chr14:49,750,000-50,750,000	371	26423	2	3054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373	29,477
chr14:50,750,000-51,750,000	318	28724	5	7622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	36,346
chr14:51,750,000-52,750,000	391	51943	9	17459	2	8471	1	5941	1	5941	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	95,696
chr14:52,750,000-53,750,000	340	32935	5	12352	3	9915	1	4965	1	4965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	65,132
chr14:53,750,000-54,750,000	262	32332	5	12844	3	10220	1	5750	1	5750	1	5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	72,646
chr14:54,750,000-55,750,000	348	27521	2	4364	1	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	34,308
chr14:55,750,000-56,750,000	273	47445	5	22372	4	20799	4	20799	3	16844	3	16844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	145,103
chr14:56,750,000-57,750,000	368	49428	8	19954	4	14926	2	10306	2	10306	1	6001	1	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	116,922
chr14:57,750,000-58,750,000	309	27856	2	7207	1	5941	1	5941	1	5941	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	58,827
chr14:58,750,000-59,750,000	269	31975	4	6790	1	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	41,279
chr14:59,750,000-60,750,000	318	45396	7	14172	2	8152	1	5925	1	5925	1	5925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	85,495
chr14:60,750,000-61,750,000	306	39759	6	11642	1	5953	1	5953	1	5953	1	5953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	75,213
chr14:61,750,000-62,750,000	234	40922	10	20487	5	14292	2	6456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	82,157
chr14:62,750,000-63,750,000	355	36343	7	13078	1	5941	1	5941	1	5941	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	73,185
chr14:63,750,000-64,750,000	381	21664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	21,664
chr14:64,750,000-65,750,000	326	26329	2	4193	1	3053	1	3053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	36,628
chr14:65,750,000-66,750,000	289	47727	10	16577	4	9432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	73,736
chr14:66,750,000-67,750,000	354	31547	4	7404	1	3052	1	3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	45,055
chr14:67,750,000-68,750,000	225	26527	5	10956	1	5616	1	5616	1	5616	1	5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	59,947
chr14:68,750,000-69,750,000	284	15414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	15,414
chr14:69,750,000-70,750,000	419	45256	4	11227	2	8469	1	5949	1	5949	1	5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	82,799
chr14:70,750,000-71,750,000	337	34481	5	7719	2	4493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	46,693
chr14:71,750,000-72,750,000	271	35804	5	16357	3	13082	2	10909	2	10909	1	5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	93,012
chr14:72,750,000-73,750,000	540	50285	6	7394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	546	57,679
chr14:73,750,000-74,750,000	376	36114	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	0	0	0	0	0	0	386	213,244
chr14:74,750,000-75,750,000	332	16535	1	1759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	18,294
chr14:75,750,000-76,750,000	259	23176	2	3773	1	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	29,679
chr14:76,750,000-77,750,000	393	22249	1	1090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394	23,339
chr14:77,750,000-78,750,000	226	15856	1	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	17,125
chr14:78,750,000-79,750,000	230	29812	3	12148	2	10594	2	10594	2	10594	1	5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	79,719
chr14:79,750,000-80,750,000	296	43931	14	22634	3	8536	1	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	78,713
chr14:80,750,000-81,750,000	286	29667	5	10424	1	5286	1	5286	1	5286	1	5286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	61,235
chr14:81,750,000-82,750,000	245	29505	3	12523	2	10773	2	10773	2	10773	1	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	80,214
chr14:82,750,000-83,750,000	213	21993	2	7368	2	7368	1	4630	1	4630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	45,989
chr14:83,750,000-84,750,000	247	21008	1	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	22,196
chr14:84,750,000-85,750,000	253	20958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	20,958
chr14:85,750,000-86,750,000	348	66364	13	34844	7	27067	5	22469	3	15824	2	11283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	177,851
chr14:86,750,000-87,750,000	246	30436	5	7785	1	2334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	40,555
chr14:87,750,000-88,750,000	270	38119	4	18976	2	16821	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	0	0	0	0	0	0	284	192,332
chr14:88,750,000-89,750,000	342	22407	1	2126	1	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	26,659
chr14:89,750,000-90,750,000	273	23167	2	7260	1	5755	1	5755	1	5755	1	5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	53,447
chr14:90,750,000-91,750,000	353	32684	4	11532	2	9312	2	9312	2	9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	72,152
chr14:91,750,000-92,750,000	326	20545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	20,545
chr14:92,750,000-93,750,000	323	34174	6	13798	2	7861	1	5694	1	5694	1	5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	72,915
chr14:93,750,000-94,750,000	262	21705	2	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264	24,291
chr14:94,750,000-95,750,000	272	22777	1	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	24,059
chr14:95,750,000-96,750,000	255	17746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	17,746
chr14:96,750,000-97,750,000	225	23371	2	4077	1	2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	30,165
chr14:97,750,000-98,750,000	221	17684	1	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	18,933
chr14:98,750,000-99,750,000	230	22090	4	6387	1	2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	31,372
chr14:99,750,000-100,750,000	278	20269	1	1900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	22,169
chr14:100,750,000-101,750,000	248	29216	4	10716	2	7699	1	5699	1	5699	1	5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	64,728
chr14:101,750,000-102,750,000	451	27326	4	5578	1	2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456	35,017
chr14:102,750,000-103,750,000	432	23819	1	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	25,226
chr14:103,750,000-104,750,000	340	37219	6	7883	1	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	47,202
chr14:104,750,000-105,750,000	491	203270	49	147312	22	106549	9	72653	4	55066	4	55066	3	50059	3	50059	2	42602	2	42602	2	42602	1	25900	0	0	0	0	592	893,740
chr14:105,750,000-106,750,000	1182	237703	33	105016	13	79472	7	66098	4	56442	4	56442	3	50800	2	43886	2	43886	2	43886	1	40800	1	40800	0	0	0	0	1,254	865,231
chr14:106,750,000-107,043,718	115	187621	8	172244	3	166581	3	166581	3	166581	3	166581	3	166581	3	166581	3	166581	3	166581	1	149999	1	149999	1	149999	1	149999	151	2,292,509
chr15:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:16,750,000-17,750,000	52	988529	4	979803	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	80	13,687,352
chr15:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:19,750,000-20,750,000	338	923549	40	859125	10	815416	5	803944	4	800926	3	796692	3	796692	3	796692	3	796692	3	796692	2	787465	2	787465	2	787465	2	787465	420	11,336,280
chr15:20,750,000-21,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:21,750,000-22,750,000	128	979775	40	955946	12	917654	9	910404	4	893602	4	893602	3	888156	3	888156	3	888156	3	888156	3	888156	1	860963	1	860963	1	860963	215	12,574,652
chr15:22,750,000-23,750,000	507	313238	11	273056	8	269031	5	261131	5	261131	5	261131	2	244316	2	244316	2	244316	2	244316	1	234471	1	234471	1	234471	1	234471	553	3,553,866
chr15:23,750,000-24,750,000	1325	248498	28	40112	3	7383	1	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,357	299,014
chr15:24,750,000-25,750,000	332	22563	2	2416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	24,979
chr15:25,750,000-26,750,000	251	18868	2	3429	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	24,326
chr15:26,750,000-27,750,000	216	33185	6	16698	2	10092	1	7607	1	7607	1	7607	1	7607	1	7607	0	0	0	0	0	0	0	0	0	0	0	0	229	98,010
chr15:27,750,000-28,750,000	345	496883	28	451121	10	425213	7	416847	5	410300	4	406029	3	400935	3	400935	3	400935	3	400935	3	400935	1	380180	1	380180	1	380180	417	5,751,608
chr15:28,750,000-29,750,000	435	114970	28	70604	14	52726	6	31375	2	18328	2	18328	2	18328	2	18328	2	18328	2	18328	2	18328	0	0	0	0	0	0	497	397,971
chr15:29,750,000-30,750,000	302	633544	15	595577	7	585143	3	575398	3	575398	2	570534	2	570534	2	570534	2	570534	2	570534	1	561257	1	561257	1	561257	1	561257	344	8,062,758
chr15:30,750,000-31,750,000	645	126805	18	50603	6	34962	2	25079	2	25079	2	25079	2	25079	2	25079	2	25079	2	25079	1	15800	0	0	0	0	0	0	684	403,723
chr15:31,750,000-32,750,000	183	496871	7	483769	2	476490	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	203	6,672,054
chr15:32,750,000-33,750,000	249	19514	2	2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	22,489
chr15:33,750,000-34,750,000	543	133002	7	90935	6	89384	4	84799	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	0	0	0	0	576	1,021,248
chr15:34,750,000-35,750,000	303	32870	6	8621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	41,491
chr15:35,750,000-36,750,000	217	31097	6	15182	2	8974	2	8974	1	5633	1	5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	75,493
chr15:36,750,000-37,750,000	295	50044	9	22415	5	17361	3	12490	1	5457	1	5457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	113,224
chr15:37,750,000-38,750,000	273	20941	2	3410	1	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	26,637
chr15:38,750,000-39,750,000	226	38724	8	19991	6	17448	1	4641	1	4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	85,445
chr15:39,750,000-40,750,000	344	27944	3	6316	2	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	39,424
chr15:40,750,000-41,750,000	472	24100	1	2088	1	2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474	28,276
chr15:41,750,000-42,750,000	305	15257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	15,257
chr15:42,750,000-43,750,000	481	171418	22	129415	7	107568	6	105453	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	1	37227	0	0	0	0	552	1,263,723
chr15:43,750,000-44,750,000	431	41445	5	14477	4	13312	1	5922	1	5922	1	5922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443	87,000
chr15:44,750,000-45,750,000	721	107617	16	37885	9	29122	3	14334	2	10660	2	10660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753	210,278
chr15:45,750,000-46,750,000	256	42133	7	16446	3	10625	2	7837	1	4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	81,544
chr15:46,750,000-47,750,000	326	39085	6	14942	2	9516	2	9516	1	5527	1	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	84,113
chr15:47,750,000-48,750,000	201	11962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	11,962
chr15:48,750,000-49,750,000	309	47088	5	15672	3	12702	3	12702	2	9518	1	5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	103,160
chr15:49,750,000-50,750,000	372	30478	5	9983	1	3669	1	3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	47,799
chr15:50,750,000-51,750,000	286	43884	8	25851	5	20807	4	18589	2	11915	2	11915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	132,961
chr15:51,750,000-52,750,000	359	26749	1	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	27,853
chr15:52,750,000-53,750,000	248	47236	8	20091	5	16500	2	9218	2	9218	1	5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266	107,468
chr15:53,750,000-54,750,000	229	28964	5	10505	2	6519	1	3604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	49,592
chr15:54,750,000-55,750,000	434	50081	7	17526	4	14106	1	6500	1	6500	1	6500	1	6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	107,713
chr15:55,750,000-56,750,000	360	57217	12	21503	3	9442	1	4656	1	4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	97,474
chr15:56,750,000-57,750,000	242	17859	1	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	19,297
chr15:57,750,000-58,750,000	231	20082	2	7097	1	5946	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	50,963
chr15:58,750,000-59,750,000	354	18793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	18,793
chr15:59,750,000-60,750,000	262	23848	1	1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	25,615
chr15:60,750,000-61,750,000	201	18601	3	5303	1	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	26,466
chr15:61,750,000-62,750,000	284	34316	6	12416	2	6437	1	4063	1	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	61,295
chr15:62,750,000-63,750,000	217	17034	3	5178	1	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	24,851
chr15:63,750,000-64,750,000	419	28804	2	7084	1	5927	1	5927	1	5927	1	5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	59,596
chr15:64,750,000-65,750,000	401	26439	1	3794	1	3794	1	3794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	37,821
chr15:65,750,000-66,750,000	332	19203	1	2343	1	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	23,889
chr15:66,750,000-67,750,000	307	22067	2	4922	1	3759	1	3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	34,507
chr15:67,750,000-68,750,000	225	17240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	17,240
chr15:68,750,000-69,750,000	275	25196	3	5574	1	2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	32,958
chr15:69,750,000-70,750,000	225	27388	4	9492	1	5433	1	5433	1	5433	1	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	58,612
chr15:70,750,000-71,750,000	329	41193	8	19298	3	12577	2	10547	2	10547	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	100,097
chr15:71,750,000-72,750,000	351	91439	9	69119	3	61574	2	59453	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	0	0	374	783,056
chr15:72,750,000-73,750,000	254	32159	6	16597	3	12131	2	10050	2	10050	1	5930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	86,917
chr15:73,750,000-74,750,000	321	63999	5	43471	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	0	0	0	0	336	489,460
chr15:74,750,000-75,750,000	567	97490	3	48803	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	0	0	0	0	580	604,953
chr15:75,750,000-76,750,000	447	46060	4	5858	1	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	53,975
chr15:76,750,000-77,750,000	273	34895	9	13155	1	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	50,050
chr15:77,750,000-78,750,000	527	83864	12	28810	5	18323	4	16301	2	9266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	156,564
chr15:78,750,000-79,750,000	335	51225	7	19745	4	16247	3	13973	2	10510	2	10510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	122,210
chr15:79,750,000-80,750,000	278	18847	3	3414	1	622	1	622	1	622	1	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	24,749
chr15:80,750,000-81,750,000	297	49675	6	20763	4	18730	3	16707	3	16707	3	16707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	139,289
