	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr14:2,250,000-3,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:3,250,000-4,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:4,250,000-5,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:5,250,000-6,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:6,250,000-7,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:7,250,000-8,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:13,250,000-14,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:14,250,000-15,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:15,250,000-16,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr14:18,250,000-19,250,000	42	983720	3	977986	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	2	976756	69	13,682,778
chr14:19,250,000-20,250,000	606	562140	13	495667	5	485289	2	478357	1	475181	1	475181	1	475181	1	475181	1	475181	1	475181	1	475181	1	475181	1	475181	1	475181	636	6,773,263
chr14:20,250,000-21,250,000	439	62404	11	22820	4	13725	3	11230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	110,179
chr14:21,250,000-22,250,000	401	30363	3	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404	34,689
chr14:22,250,000-23,250,000	378	104184	7	75418	3	69837	1	65300	1	65300	1	65300	1	65300	1	65300	1	65300	1	65300	1	65300	1	65300	1	65300	0	0	398	902,439
chr14:23,250,000-24,250,000	525	87240	12	32368	5	22567	3	17045	2	14035	2	14035	1	8659	1	8659	1	8659	0	0	0	0	0	0	0	0	0	0	552	213,267
chr14:24,250,000-25,250,000	346	53761	10	17116	3	8414	1	3970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	83,261
chr14:25,250,000-26,250,000	260	44244	11	20855	4	11321	1	3393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	79,813
chr14:26,250,000-27,250,000	230	40552	10	23500	4	15988	4	15988	1	5903	1	5903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	107,834
chr14:27,250,000-28,250,000	534	88734	9	22696	3	14486	3	14486	2	11042	2	11042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553	162,486
chr14:28,250,000-29,250,000	299	34873	8	15993	2	7772	1	5468	1	5468	1	5468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	75,042
chr14:29,250,000-30,250,000	300	33669	5	9393	1	3278	1	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	49,618
chr14:30,250,000-31,250,000	303	37980	4	20058	4	20058	3	17505	3	17505	3	17505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	130,611
chr14:31,250,000-32,250,000	410	44540	7	14145	2	6941	1	4300	1	4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421	74,226
chr14:32,250,000-33,250,000	292	36340	5	11370	3	9019	1	3691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	60,420
chr14:33,250,000-34,250,000	211	24305	5	6947	1	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	33,462
chr14:34,250,000-35,250,000	533	65410	5	32828	2	28136	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	0	0	0	0	549	355,874
chr14:35,250,000-36,250,000	412	43720	6	17548	4	15404	2	10200	2	10200	1	5676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	102,748
chr14:36,250,000-37,250,000	258	31785	4	4891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	36,676
chr14:37,250,000-38,250,000	312	54484	10	25656	6	19370	2	10203	2	10203	1	5789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	125,705
chr14:38,250,000-39,250,000	364	38184	6	8253	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	48,610
chr14:39,250,000-40,250,000	342	63768	17	33666	5	17225	2	9285	2	9285	1	5177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	138,406
chr14:40,250,000-41,250,000	244	51169	11	29652	5	19937	4	17935	2	10247	1	5396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	134,336
chr14:41,250,000-42,250,000	312	43981	7	14286	3	8611	1	3826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	70,704
chr14:42,250,000-43,250,000	265	41866	8	19285	4	13818	2	8593	2	8593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	92,155
chr14:43,250,000-44,250,000	268	57460	15	32356	6	19822	4	15644	2	8957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	134,239
chr14:44,250,000-45,250,000	347	49060	7	19618	4	15350	3	12947	1	5944	1	5944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	108,863
chr14:45,250,000-46,250,000	333	79037	13	31199	6	21380	3	14281	2	10769	1	5888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358	162,554
chr14:46,250,000-47,250,000	257	43418	12	19405	3	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	69,957
chr14:47,250,000-48,250,000	230	34934	5	16836	3	14059	2	11481	2	11481	2	11481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	100,272
chr14:48,250,000-49,250,000	365	58014	9	17079	1	5639	1	5639	1	5639	1	5639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	97,649
chr14:49,250,000-50,250,000	429	29188	2	3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431	32,809
chr14:50,250,000-51,250,000	321	27356	5	7536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	34,892
chr14:51,250,000-52,250,000	355	42888	5	10836	1	5941	1	5941	1	5941	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	77,488
chr14:52,250,000-53,250,000	401	32400	5	7889	1	2530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	42,819
chr14:53,250,000-54,250,000	254	47384	10	25196	6	20135	2	10715	2	10715	1	5750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	119,895
chr14:54,250,000-55,250,000	337	25345	2	4364	1	2423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	32,132
chr14:55,250,000-56,250,000	272	32425	3	10614	2	9041	2	9041	1	5086	1	5086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	71,293
chr14:56,250,000-57,250,000	309	44189	5	20078	3	17759	3	17759	3	17759	3	17759	1	6001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327	141,304
chr14:57,250,000-58,250,000	346	46552	7	18841	4	14866	2	10246	2	10246	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	106,692
chr14:58,250,000-59,250,000	283	18269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	18,269
chr14:59,250,000-60,250,000	282	44321	6	15652	3	10666	1	5925	1	5925	1	5925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	88,414
chr14:60,250,000-61,250,000	388	58740	9	15574	1	5953	1	5953	1	5953	1	5953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	98,126
chr14:61,250,000-62,250,000	223	19829	4	5088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	24,917
chr14:62,250,000-63,250,000	261	52984	14	29855	6	20233	3	12397	1	5941	1	5941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	127,351
chr14:63,250,000-64,250,000	380	22433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380	22,433
chr14:64,250,000-65,250,000	346	22198	1	3053	1	3053	1	3053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	31,357
chr14:65,250,000-66,250,000	313	40459	7	12227	3	7292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	59,978
chr14:66,250,000-67,250,000	348	41431	6	10374	2	5192	1	3052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	60,049
chr14:67,250,000-68,250,000	290	28541	6	12198	1	5616	1	5616	1	5616	1	5616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	63,203
chr14:68,250,000-69,250,000	242	16217	1	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	17,495
chr14:69,250,000-70,250,000	302	20792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	20,792
chr14:70,250,000-71,250,000	454	55839	8	16739	3	10755	1	5949	1	5949	1	5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	468	101,180
chr14:71,250,000-72,250,000	311	34423	3	13116	3	13116	2	10909	2	10909	1	5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	88,424
chr14:72,250,000-73,250,000	339	28228	6	9130	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	39,531
chr14:73,250,000-74,250,000	520	45414	3	3712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	49,126
chr14:74,250,000-75,250,000	361	35870	2	19472	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	0	0	0	0	0	0	372	214,759
chr14:75,250,000-76,250,000	236	13529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	13,529
chr14:76,250,000-77,250,000	356	29210	3	4863	1	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	36,803
chr14:77,250,000-78,250,000	335	20125	1	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	21,394
chr14:78,250,000-79,250,000	197	18380	1	4617	1	4617	1	4617	1	4617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	36,848
chr14:79,250,000-80,250,000	269	47632	14	27930	4	14513	2	9589	1	5977	1	5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291	111,618
chr14:80,250,000-81,250,000	284	29052	5	10412	1	5286	1	5286	1	5286	1	5286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	60,608
chr14:81,250,000-82,250,000	259	26350	3	7153	1	4906	1	4906	1	4906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	48,221
chr14:82,250,000-83,250,000	243	27469	3	10355	2	8605	1	5867	1	5867	1	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	64,030
chr14:83,250,000-84,250,000	225	21349	1	4630	1	4630	1	4630	1	4630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	39,869
chr14:84,250,000-85,250,000	241	20410	1	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	21,598
chr14:85,250,000-86,250,000	330	50385	7	21952	4	18389	3	15824	3	15824	2	11283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	133,657
chr14:86,250,000-87,250,000	284	39378	7	14236	3	8678	2	6645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	68,937
chr14:87,250,000-88,250,000	253	33948	7	10615	2	4353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	48,916
chr14:88,250,000-89,250,000	284	34097	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	0	0	0	0	0	0	294	182,117
chr14:89,250,000-90,250,000	340	25839	3	9386	2	7881	1	5755	1	5755	1	5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	60,371
chr14:90,250,000-91,250,000	312	18654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	18,654
chr14:91,250,000-92,250,000	343	34072	4	11532	2	9312	2	9312	2	9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	73,540
chr14:92,250,000-93,250,000	329	29700	5	8104	1	2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	39,971
chr14:93,250,000-94,250,000	270	21255	1	5694	1	5694	1	5694	1	5694	1	5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	49,725
chr14:94,250,000-95,250,000	257	26500	3	3868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	30,368
chr14:95,250,000-96,250,000	274	18672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	18,672
chr14:96,250,000-97,250,000	244	23803	2	4077	1	2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	30,597
chr14:97,250,000-98,250,000	219	17618	1	1249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	18,867
chr14:98,250,000-99,250,000	234	22379	3	5169	1	2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	30,443
chr14:99,250,000-100,250,000	264	16675	1	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	17,893
chr14:100,250,000-101,250,000	234	20969	2	3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	24,859
chr14:101,250,000-102,250,000	352	33496	5	10874	2	7699	1	5699	1	5699	1	5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	69,166
chr14:102,250,000-103,250,000	436	26658	3	4837	1	2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440	33,608
chr14:103,250,000-104,250,000	432	26375	1	1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	27,723
chr14:104,250,000-105,250,000	327	71298	10	39364	3	30805	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	1	25900	0	0	0	0	349	374,567
chr14:105,250,000-106,250,000	1053	255406	54	135462	25	90824	10	53341	3	29166	3	29166	2	24159	2	24159	1	16702	1	16702	1	16702	0	0	0	0	0	0	1,155	691,789
chr14:106,250,000-107,043,718	549	323982	29	256281	10	233073	7	226091	6	223023	6	223023	5	217381	4	210467	4	210467	4	210467	2	190799	2	190799	1	149999	1	149999	630	3,015,851
chr15:250,000-1,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:1,250,000-2,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:2,250,000-3,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:3,250,000-4,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:4,250,000-5,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:5,250,000-6,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:6,250,000-7,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:7,250,000-8,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:13,250,000-14,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:14,250,000-15,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:15,250,000-16,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:16,250,000-17,250,000	52	988529	4	979803	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	80	13,687,352
chr15:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:18,250,000-19,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:19,250,000-20,250,000	338	923549	40	859125	10	815416	5	803944	4	800926	3	796692	3	796692	3	796692	3	796692	3	796692	2	787465	2	787465	2	787465	2	787465	420	11,336,280
chr15:20,250,000-21,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:21,250,000-22,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:22,250,000-23,250,000	349	646632	48	600144	17	557827	11	542677	6	525875	6	525875	4	514745	4	514745	4	514745	4	514745	4	514745	2	487552	2	487552	2	487552	463	7,435,411
chr15:23,250,000-24,250,000	769	225373	12	139414	4	128858	4	128858	4	128858	4	128858	2	117727	2	117727	2	117727	2	117727	1	107882	1	107882	1	107882	1	107882	809	1,782,655
chr15:24,250,000-25,250,000	1032	178079	20	29556	3	7383	1	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,056	218,039
chr15:25,250,000-26,250,000	276	23257	3	3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	27,073
chr15:26,250,000-27,250,000	229	24307	5	8635	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	34,971
chr15:27,250,000-28,250,000	336	64303	14	28333	3	13375	2	10890	1	7607	1	7607	1	7607	1	7607	0	0	0	0	0	0	0	0	0	0	0	0	359	147,329
chr15:28,250,000-29,250,000	366	552559	42	502135	22	474656	11	444939	6	428628	5	424357	4	419263	4	419263	4	419263	4	419263	4	419263	1	380180	1	380180	1	380180	475	6,064,129
chr15:29,250,000-30,250,000	298	204281	3	186595	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	1	183757	313	2,595,960
chr15:30,250,000-31,250,000	504	497301	19	431379	8	417186	4	407441	4	407441	3	402577	3	402577	3	402577	3	402577	3	402577	2	393300	1	377500	1	377500	1	377500	559	5,699,433
chr15:31,250,000-32,250,000	464	184540	18	132932	7	118365	2	106076	2	106076	2	106076	2	106076	2	106076	2	106076	2	106076	1	96797	1	96797	1	96797	1	96797	507	1,565,557
chr15:32,250,000-33,250,000	170	393423	4	381532	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	1	377287	186	5,302,399
chr15:33,250,000-34,250,000	343	24173	1	1835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	26,008
chr15:34,250,000-35,250,000	504	135082	10	95513	6	89384	4	84799	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	0	0	0	0	540	1,027,906
chr15:35,250,000-36,250,000	211	31375	5	11541	1	5633	1	5633	1	5633	1	5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	65,448
chr15:36,250,000-37,250,000	282	25771	4	7684	1	3341	1	3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	40,137
chr15:37,250,000-38,250,000	302	52960	11	25825	6	19647	3	12490	1	5457	1	5457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	121,836
chr15:38,250,000-39,250,000	254	32771	4	9630	2	7087	1	4641	1	4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	58,770
chr15:39,250,000-40,250,000	238	30735	6	13701	5	12549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	56,985
chr15:40,250,000-41,250,000	412	22932	1	2976	1	2976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	28,884
chr15:41,250,000-42,250,000	390	21632	1	2088	1	2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	25,808
chr15:42,250,000-43,250,000	395	29245	5	7487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	36,732
chr15:43,250,000-44,250,000	439	161443	18	123933	8	109573	6	105453	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	1	37227	0	0	0	0	507	1,250,271
chr15:44,250,000-45,250,000	789	119832	17	44404	10	35489	4	20256	3	16582	3	16582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	253,145
chr15:45,250,000-46,250,000	307	33536	5	9905	3	7728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	51,169
chr15:46,250,000-47,250,000	378	55624	10	23447	3	13364	3	13364	2	10030	1	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	121,356
chr15:47,250,000-48,250,000	167	14544	1	3989	1	3989	1	3989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	26,511
chr15:48,250,000-49,250,000	256	15104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	15,104
