	0kb_BR_min_size		1kb_BR_min_size		2kb_BR_min_size		3kb_BR_min_size		4kb_BR_min_size		5kb_BR_min_size		6kb_BR_min_size		7kb_BR_min_size		8kb_BR_min_size		9kb_BR_min_size		10kb_BR_min_size		20kb_BR_min_size		50kb_BR_min_size		100kb_BR_min_size		TOTAL	
chr14:69,000,000-70,000,000	284	17996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	17,996
chr14:70,000,000-71,000,000	459	50591	6	13425	2	8469	1	5949	1	5949	1	5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	90,332
chr14:71,000,000-72,000,000	356	44021	5	16430	4	15402	2	10909	2	10909	1	5951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	103,622
chr14:72,000,000-73,000,000	252	22208	4	7018	1	2173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	31,399
chr14:73,000,000-74,000,000	549	48518	5	5824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	54,342
chr14:74,000,000-75,000,000	349	36459	2	19472	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	1	17713	0	0	0	0	0	0	360	215,348
chr14:75,000,000-76,000,000	315	16180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	16,180
chr14:76,000,000-77,000,000	321	28068	3	4863	1	2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	35,661
chr14:77,000,000-78,000,000	343	18229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	18,229
chr14:78,000,000-79,000,000	206	14385	1	1269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	15,654
chr14:79,000,000-80,000,000	235	39153	9	21605	3	12986	2	10594	2	10594	1	5977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	100,909
chr14:80,000,000-81,000,000	304	35529	9	14697	2	6144	1	3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316	59,982
chr14:81,000,000-82,000,000	263	32113	5	13810	2	10192	2	10192	2	10192	1	5286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	81,785
chr14:82,000,000-83,000,000	254	26192	2	7617	1	5867	1	5867	1	5867	1	5867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	57,277
chr14:83,000,000-84,000,000	210	21774	2	7368	2	7368	1	4630	1	4630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	45,770
chr14:84,000,000-85,000,000	239	19671	1	1188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	20,859
chr14:85,000,000-86,000,000	306	32099	1	5931	1	5931	1	5931	1	5931	1	5931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	61,754
chr14:86,000,000-87,000,000	312	57950	13	30257	6	21136	4	16538	2	9893	1	5352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	141,126
chr14:87,000,000-88,000,000	253	32485	5	8460	2	4353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	45,298
chr14:88,000,000-89,000,000	270	35547	3	16957	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	1	14802	0	0	0	0	0	0	282	185,722
chr14:89,000,000-90,000,000	333	20727	1	2126	1	2126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	24,979
chr14:90,000,000-91,000,000	300	24092	2	7260	1	5755	1	5755	1	5755	1	5755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	54,372
chr14:91,000,000-92,000,000	326	30707	4	11532	2	9312	2	9312	2	9312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336	70,175
chr14:92,000,000-93,000,000	350	33749	4	7060	1	2167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	42,976
chr14:93,000,000-94,000,000	291	21330	2	6738	1	5694	1	5694	1	5694	1	5694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	50,844
chr14:94,000,000-95,000,000	280	25927	2	2586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	28,513
chr14:95,000,000-96,000,000	260	20694	1	1282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	21,976
chr14:96,000,000-97,000,000	238	19793	2	4077	1	2717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	26,587
chr14:97,000,000-98,000,000	237	21025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	21,025
chr14:98,000,000-99,000,000	224	22656	4	6418	1	2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	31,969
chr14:99,000,000-100,000,000	238	15933	1	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	17,151
chr14:100,000,000-101,000,000	261	21312	2	3890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263	25,202
chr14:101,000,000-102,000,000	299	31225	4	9856	2	7699	1	5699	1	5699	1	5699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	65,877
chr14:102,000,000-103,000,000	445	27566	4	5855	1	2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	35,534
chr14:103,000,000-104,000,000	473	23711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	23,711
chr14:104,000,000-105,000,000	321	44593	8	10609	1	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330	57,302
chr14:105,000,000-106,000,000	705	242755	56	164295	27	119529	11	79241	4	55066	4	55066	3	50059	3	50059	2	42602	2	42602	2	42602	1	25900	0	0	0	0	820	969,776
chr14:106,000,000-107,000,000	965	328150	29	213834	9	189356	6	182374	5	179306	5	179306	4	173664	3	166750	3	166750	3	166750	2	157081	2	157081	1	116281	1	116281	1,038	2,492,964
chr14:107,000,000-107,043,718	2	43717	2	43717	2	43717	2	43717	2	43717	2	43717	2	43717	2	43717	2	43717	2	43717	1	33718	1	33718	1	33718	1	33718	24	572,042
chr15:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:17,000,000-18,000,000	52	988529	4	979803	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	2	976585	80	13,687,352
chr15:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:19,000,000-20,000,000	337	923661	39	859237	9	815528	4	804056	3	801038	2	796804	2	796804	2	796804	2	796804	2	796804	1	790100	1	790100	1	790100	1	790100	406	11,347,940
chr15:20,000,000-21,000,000	2	999888	2	999888	2	999888	2	999888	2	999888	2	999888	2	999888	2	999888	2	999888	2	999888	1	997365	1	997365	1	997365	1	997365	24	13,988,340
chr15:21,000,000-22,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	14	14,000,000
chr15:22,000,000-23,000,000	266	757715	43	717317	15	679025	10	666088	5	649286	5	649286	3	638156	3	638156	3	638156	3	638156	3	638156	1	610963	1	610963	1	610963	362	9,142,386
chr15:23,000,000-24,000,000	433	291179	9	262839	5	257660	4	255447	4	255447	4	255447	2	244316	2	244316	2	244316	2	244316	1	234471	1	234471	1	234471	1	234471	471	3,493,167
chr15:24,000,000-25,000,000	1354	246798	27	38958	3	7383	1	3021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1,385	296,160
chr15:25,000,000-26,000,000	315	24198	3	3816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	28,014
chr15:26,000,000-27,000,000	235	18274	2	3999	1	2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	24,302
chr15:27,000,000-28,000,000	213	34614	7	17818	2	10092	1	7607	1	7607	1	7607	1	7607	1	7607	0	0	0	0	0	0	0	0	0	0	0	0	227	100,559
chr15:28,000,000-29,000,000	444	585563	51	515986	23	477939	12	448222	6	428628	5	424357	4	419263	4	419263	4	419263	4	419263	4	419263	1	380180	1	380180	1	380180	564	6,117,550
chr15:29,000,000-30,000,000	353	24985	3	4138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	29,123
chr15:30,000,000-31,000,000	455	677512	19	615136	8	600943	4	591198	4	591198	3	586334	3	586334	3	586334	3	586334	3	586334	2	577057	1	561257	1	561257	1	561257	510	8,268,485
chr15:31,000,000-32,000,000	499	84256	15	32212	5	19162	1	9279	1	9279	1	9279	1	9279	1	9279	1	9279	1	9279	0	0	0	0	0	0	0	0	526	200,583
chr15:32,000,000-33,000,000	154	493851	5	481112	2	476490	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	1	474084	172	6,666,377
chr15:33,000,000-34,000,000	310	23222	2	2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	26,197
chr15:34,000,000-35,000,000	506	129953	7	90935	6	89384	4	84799	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	2	77891	0	0	0	0	539	1,018,199
chr15:35,000,000-36,000,000	271	31682	6	8621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	40,303
chr15:36,000,000-37,000,000	228	30872	6	15182	2	8974	2	8974	1	5633	1	5633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	75,268
chr15:37,000,000-38,000,000	309	50426	9	22415	5	17361	3	12490	1	5457	1	5457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	113,606
chr15:38,000,000-39,000,000	300	33625	4	9586	2	6927	1	4641	1	4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	59,420
chr15:39,000,000-40,000,000	188	28615	7	14967	5	12807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	56,389
chr15:40,000,000-41,000,000	371	26900	2	5164	2	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	37,228
chr15:41,000,000-42,000,000	444	22168	1	2088	1	2088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	26,344
chr15:42,000,000-43,000,000	369	21231	2	3037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	24,268
chr15:43,000,000-44,000,000	443	168063	21	128383	8	109573	6	105453	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	5	101806	1	37227	0	0	0	0	514	1,261,341
chr15:44,000,000-45,000,000	706	92440	11	28713	6	22430	3	14911	2	11237	2	11237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	730	180,968
chr15:45,000,000-46,000,000	441	57279	9	21644	6	17999	1	5345	1	5345	1	5345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459	112,957
chr15:46,000,000-47,000,000	227	42613	9	19692	3	10625	2	7837	1	4503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	85,270
chr15:47,000,000-48,000,000	331	35707	4	11696	2	9516	2	9516	1	5527	1	5527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	77,489
chr15:48,000,000-49,000,000	204	11492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	11,492
chr15:49,000,000-50,000,000	325	58986	9	24022	4	16371	4	16371	2	9518	1	5478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	130,746
chr15:50,000,000-51,000,000	405	23357	2	4844	1	3211	1	3211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	34,623
chr15:51,000,000-52,000,000	294	42399	7	22640	4	17596	3	15378	2	11915	2	11915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	121,843
chr15:52,000,000-53,000,000	332	28816	2	2406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	31,222
chr15:53,000,000-54,000,000	212	42701	7	18789	5	16500	2	9218	2	9218	1	5205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	101,631
chr15:54,000,000-55,000,000	269	42444	7	19507	4	15521	2	10104	1	6500	1	6500	1	6500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	107,076
chr15:55,000,000-56,000,000	438	43778	7	11103	2	5104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	59,985
chr15:56,000,000-57,000,000	332	50855	10	18924	3	9442	1	4656	1	4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	347	88,533
chr15:57,000,000-58,000,000	232	16160	1	1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	17,598
chr15:58,000,000-59,000,000	276	22140	2	7097	1	5946	1	5946	1	5946	1	5946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	53,021
chr15:59,000,000-60,000,000	331	24591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	24,591
chr15:60,000,000-61,000,000	230	21018	3	6045	1	2562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	29,625
chr15:61,000,000-62,000,000	203	19005	3	4672	1	2374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	26,051
chr15:62,000,000-63,000,000	288	29224	4	8769	1	4063	1	4063	1	4063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	50,182
chr15:63,000,000-64,000,000	247	19970	3	5178	1	2639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	27,787
chr15:64,000,000-65,000,000	451	32534	3	10878	2	9721	2	9721	1	5927	1	5927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460	74,708
chr15:65,000,000-66,000,000	375	21875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375	21,875
chr15:66,000,000-67,000,000	324	18819	1	2343	1	2343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326	23,505
chr15:67,000,000-68,000,000	278	19962	2	4922	1	3759	1	3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	32,402
chr15:68,000,000-69,000,000	247	24328	2	3977	1	2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	30,493
chr15:69,000,000-70,000,000	251	20072	1	1597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	21,669
chr15:70,000,000-71,000,000	283	33871	6	15139	2	10045	2	10045	2	10045	1	5433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	84,578
chr15:71,000,000-72,000,000	293	41560	10	21013	3	11699	2	9669	1	5935	1	5935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	95,811
chr15:72,000,000-73,000,000	336	84738	5	61757	2	57840	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	1	55719	0	0	353	761,525
chr15:73,000,000-74,000,000	251	29870	6	16597	3	12131	2	10050	2	10050	1	5930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	84,628
chr15:74,000,000-75,000,000	372	67021	5	43471	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	1	38199	0	0	0	0	387	492,482
chr15:75,000,000-76,000,000	629	107048	3	48803	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	1	45866	0	0	0	0	642	614,511
chr15:76,000,000-77,000,000	371	37793	4	5858	1	2057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376	45,708
chr15:77,000,000-78,000,000	430	74064	14	23467	2	6641	1	4641	1	4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448	113,454
chr15:78,000,000-79,000,000	454	53628	7	18498	4	13682	3	11660	1	4625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469	102,093
chr15:79,000,000-80,000,000	261	41334	7	20367	4	16869	3	14595	2	11132	2	11132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	115,429
chr15:80,000,000-81,000,000	237	16255	2	2792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	19,047
chr15:81,000,000-82,000,000	303	66772	9	37164	7	35131	6	33108	6	33108	6	33108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	238,391
chr15:82,000,000-83,000,000	559	241590	8	190955	4	184940	4	184940	4	184940	4	184940	2	177955	2	177955	2	177955	2	177955	2	177955	2	177955	2	177955	1	121983	598	2,539,973
chr15:83,000,000-84,000,000	290	40367	8	21333	3	14656	2	11711	2	11711	2	11711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	111,489
chr15:84,000,000-85,000,000	572	412809	17	354452	10	343625	9	341619	9	341619	9	341619	7	331364	7	331364	7	331364	7	331364	7	331364	4	288635	3	262766	1	123189	669	4,467,153
chr15:85,000,000-86,000,000	374	121101	15	91501	5	77740	5	77740	5	77740	4	73478	3	67539	2	61426	2	61426	2	61426	2	61426	2	61426	0	0	0	0	421	893,969
chr15:86,000,000-87,000,000	284	33318	4	9144	1	5952	1	5952	1	5952	1	5952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292	66,270
chr15:87,000,000-88,000,000	300	52951	8	20213	2	12236	2	12236	2	12236	2	12236	1	7107	1	7107	0	0	0	0	0	0	0	0	0	0	0	0	318	136,322
chr15:88,000,000-89,000,000	266	33383	5	7198	1	2627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	43,208
chr15:89,000,000-90,000,000	349	38557	9	18692	3	10297	2	7784	1	4478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	79,808
chr15:90,000,000-91,000,000	408	20959	1	1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	22,455
chr15:91,000,000-92,000,000	275	36688	6	12602	3	8238	1	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285	60,709
chr15:92,000,000-93,000,000	304	32380	4	6937	1	2636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	41,953
chr15:93,000,000-94,000,000	329	38411	6	14927	2	9742	2	9742	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	84,702
chr15:94,000,000-95,000,000	236	23905	2	2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	26,877
chr15:95,000,000-96,000,000	203	13845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	13,845
chr15:96,000,000-97,000,000	210	25204	5	6304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	31,508
chr15:97,000,000-98,000,000	238	41231	10	19070	3	10238	1	5940	1	5940	1	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	88,359
chr15:98,000,000-99,000,000	289	31910	6	12055	1	5556	1	5556	1	5556	1	5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	66,189
chr15:99,000,000-100,000,000	378	47404	7	10672	1	2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386	60,221
chr15:100,000,000-101,000,000	284	49055	10	20686	2	8648	1	5933	1	5933	1	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	96,188
chr15:101,000,000-101,991,189	283	180571	16	150300	6	136912	6	136912	6	136912	5	132436	4	127180	2	114706	2	114706	2	114706	2	114706	1	102206	1	102206	1	102206	337	1,766,665
chr16:0-1,000,000	377	78253	10	43665	4	35160	3	32724	3	32724	3	32724	3	32724	2	25933	2	25933	2	25933	2	25933	0	0	0	0	0	0	411	391,706
chr16:1,000,000-2,000,000	347	52700	9	24489	5	18693	3	14337	3	14337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367	124,556
chr16:2,000,000-3,000,000	447	164160	28	120091	10	94693	8	90098	6	83940	2	65373	2	65373	2	65373	2	65373	2	65373	2	65373	2	65373	0	0	0	0	513	1,010,593
chr16:3,000,000-4,000,000	429	31029	4	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	36,193
chr16:4,000,000-5,000,000	392	18541	1	1344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393	19,885
chr16:5,000,000-6,000,000	626	70896	3	3908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629	74,804
chr16:6,000,000-7,000,000	287	20367	2	2591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	22,958
chr16:7,000,000-8,000,000	271	20719	1	1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	22,177
chr16:8,000,000-9,000,000	314	36657	6	11709	2	7223	2	7223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	62,812
chr16:9,000,000-10,000,000	286	39598	8	16429	2	8141	1	5672	1	5672	1	5672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	81,184
chr16:10,000,000-11,000,000	363	24290	2	3217	1	2207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	29,714
chr16:11,000,000-12,000,000	364	36202	5	16517	5	16517	3	12011	1	4806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	86,053
chr16:12,000,000-13,000,000	354	32181	4	7360	1	3151	1	3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	45,843
chr16:13,000,000-14,000,000	254	313378	5	293367	4	292200	3	289683	3	289683	3	289683	3	289683	3	289683	3	289683	3	289683	3	289683	3	289683	3	289683	1	115164	294	3,910,939
chr16:14,000,000-15,000,000	429	302887	18	265420	16	262741	14	257884	13	254558	11	245183	10	239220	9	232329	9	232329	9	232329	9	232329	3	148082	1	91869	0	0	551	2,997,160
chr16:15,000,000-16,000,000	507	335501	45	268312	33	251644	24	228780	18	207355	14	189837	11	173432	10	166703	7	144042	7	144042	4	115877	2	87993	0	0	0	0	682	2,313,518
chr16:16,000,000-17,000,000	380	541835	62	487433	41	455955	30	428426	25	410496	22	396873	16	364504	14	352295	10	321358	10	321358	10	321358	5	241027	2	163706	0	0	627	4,806,624
chr16:17,000,000-18,000,000	331	28262	2	2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	30,970
