	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr14:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:19,000,000-20,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:20,000,000-21,000,000	1	303800	1	303800	1	303800	1	303800	1	303800	1	303800	6	1,822,800
chr14:22,000,000-23,000,000	1	235382	1	235382	1	235382	1	235382	1	235382	1	235382	6	1,412,292
chr14:27,000,000-28,000,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr14:32,000,000-33,000,000	3	40000	3	40000	3	40000	3	40000	3	40000	3	40000	18	240,000
chr14:35,000,000-36,000,000	1	25400	1	25400	1	25400	1	25400	1	25400	1	25400	6	152,400
chr14:36,000,000-37,000,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr14:39,000,000-40,000,000	1	15600	1	15600	1	15600	1	15600	1	15600	1	15600	6	93,600
chr14:54,000,000-55,000,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr14:67,000,000-68,000,000	1	26600	1	26600	1	26600	1	26600	1	26600	1	26600	6	159,600
chr14:69,000,000-70,000,000	1	180114	1	180114	1	180114	1	180114	1	180114	1	180114	6	1,080,684
chr14:80,000,000-81,000,000	1	4100	1	4100	1	4100	1	4100	1	4100	1	4100	6	24,600
chr14:86,000,000-87,000,000	1	37000	1	37000	1	37000	1	37000	1	37000	1	37000	6	222,000
chr14:87,000,000-88,000,000	2	34500	2	34500	2	34500	2	34500	2	34500	2	34500	12	207,000
chr14:88,000,000-89,000,000	1	6700	1	6700	1	6700	1	6700	1	6700	1	6700	6	40,200
chr14:90,000,000-91,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:102,000,000-103,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:104,000,000-105,000,000	1	88040	1	88040	1	88040	1	88040	1	88040	1	88040	6	528,240
chr14:105,000,000-106,000,000	1	165113	1	165113	1	165113	1	165113	1	165113	1	165113	6	990,678
chr14:106,000,000-107,000,000	1	965100	1	965100	1	965100	1	965100	1	965100	1	965100	6	5,790,600
chr14:107,000,000-107,349,540	1	349540	1	349540	1	349540	1	349540	1	349540	1	349540	6	2,097,240
chr15:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:19,000,000-20,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:20,000,000-21,000,000	2	965800	2	965800	2	965800	2	965800	2	965800	2	965800	12	5,794,800
chr15:21,000,000-22,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:22,000,000-23,000,000	2	726800	2	726800	2	726800	2	726800	2	726800	2	726800	12	4,360,800
chr15:23,000,000-24,000,000	1	346100	1	346100	1	346100	1	346100	1	346100	1	346100	6	2,076,600
chr15:26,000,000-27,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:28,000,000-29,000,000	1	417900	1	417900	1	417900	1	417900	1	417900	1	417900	6	2,507,400
chr15:29,000,000-30,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr15:30,000,000-31,000,000	1	560800	1	560800	1	560800	1	560800	1	560800	1	560800	6	3,364,800
chr15:31,000,000-32,000,000	1	7300	1	7300	1	7300	1	7300	1	7300	1	7300	6	43,800
chr15:32,000,000-33,000,000	1	469300	1	469300	1	469300	1	469300	1	469300	1	469300	6	2,815,800
chr15:56,000,000-57,000,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr15:69,000,000-70,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:72,000,000-73,000,000	2	60300	2	60300	2	60300	2	60300	2	60300	2	60300	12	361,800
chr15:74,000,000-75,000,000	1	40200	1	40200	1	40200	1	40200	1	40200	1	40200	6	241,200
chr15:75,000,000-76,000,000	1	45900	1	45900	1	45900	1	45900	1	45900	1	45900	6	275,400
chr15:77,000,000-78,000,000	1	40614	1	40614	1	40614	1	40614	1	40614	1	40614	6	243,684
chr15:78,000,000-79,000,000	1	56819	1	56819	1	56819	1	56819	1	56819	1	56819	6	340,914
chr15:82,000,000-83,000,000	1	417700	1	417700	1	417700	1	417700	1	417700	1	417700	6	2,506,200
chr15:83,000,000-84,000,000	1	213900	1	213900	1	213900	1	213900	1	213900	1	213900	6	1,283,400
chr15:84,000,000-85,000,000	1	165000	1	165000	1	165000	1	165000	1	165000	1	165000	6	990,000
chr15:85,000,000-86,000,000	2	224400	2	224400	2	224400	2	224400	2	224400	2	224400	12	1,346,400
chr15:102,000,000-102,531,392	2	141492	2	141492	2	141492	2	141492	2	141492	2	141492	12	848,952
chr16:0-1,000,000	2	102648	2	102648	2	102648	2	102648	2	102648	2	102648	12	615,888
chr16:1,000,000-2,000,000	1	183886	1	183886	1	183886	1	183886	1	183886	1	183886	6	1,103,316
chr16:2,000,000-3,000,000	1	186311	1	186311	1	186311	1	186311	1	186311	1	186311	6	1,117,866
chr16:4,000,000-5,000,000	1	173790	1	173790	1	173790	1	173790	1	173790	1	173790	6	1,042,740
chr16:8,000,000-9,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:11,000,000-12,000,000	1	131174	1	131174	1	131174	1	131174	1	131174	1	131174	6	787,044
chr16:18,000,000-19,000,000	1	329085	1	329085	1	329085	1	329085	1	329085	1	329085	6	1,974,510
chr16:21,000,000-22,000,000	1	812370	1	812370	1	812370	1	812370	1	812370	1	812370	6	4,874,220
chr16:22,000,000-23,000,000	1	772309	1	772309	1	772309	1	772309	1	772309	1	772309	6	4,633,854
chr16:32,000,000-33,000,000	1	703486	1	703486	1	703486	1	703486	1	703486	1	703486	6	4,220,916
chr16:33,000,000-34,000,000	2	700800	2	700800	2	700800	2	700800	2	700800	2	700800	12	4,204,800
chr16:34,000,000-35,000,000	1	341696	1	341696	1	341696	1	341696	1	341696	1	341696	6	2,050,176
chr16:35,000,000-36,000,000	1	829992	1	829992	1	829992	1	829992	1	829992	1	829992	6	4,979,952
chr16:36,000,000-37,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:37,000,000-38,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:38,000,000-39,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:42,000,000-43,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:43,000,000-44,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:44,000,000-45,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:45,000,000-46,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:46,000,000-47,000,000	1	508594	1	508594	1	508594	1	508594	1	508594	1	508594	6	3,051,564
chr16:88,000,000-89,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:89,000,000-90,000,000	1	143832	1	143832	1	143832	1	143832	1	143832	1	143832	6	862,992
chr16:90,000,000-90,354,753	1	198953	1	198953	1	198953	1	198953	1	198953	1	198953	6	1,193,718
chr17:0-1,000,000	3	205600	3	205600	3	205600	3	205600	3	205600	3	205600	18	1,233,600
chr17:1,000,000-2,000,000	1	25500	1	25500	1	25500	1	25500	1	25500	1	25500	6	153,000
chr17:3,000,000-4,000,000	1	113737	1	113737	1	113737	1	113737	1	113737	1	113737	6	682,422
chr17:4,000,000-5,000,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr17:16,000,000-17,000,000	1	903623	1	903623	1	903623	1	903623	1	903623	1	903623	6	5,421,738
chr17:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:19,000,000-20,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:20,000,000-21,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:21,000,000-22,000,000	2	831649	2	831649	2	831649	2	831649	2	831649	2	831649	12	4,989,894
chr17:22,000,000-23,000,000	2	875207	2	875207	2	875207	2	875207	2	875207	2	875207	12	5,251,242
chr17:23,000,000-24,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:24,000,000-25,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:25,000,000-26,000,000	1	441564	1	441564	1	441564	1	441564	1	441564	1	441564	6	2,649,384
chr17:30,000,000-31,000,000	1	13100	1	13100	1	13100	1	13100	1	13100	1	13100	6	78,600
chr17:31,000,000-32,000,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:33,000,000-34,000,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:34,000,000-35,000,000	1	524000	1	524000	1	524000	1	524000	1	524000	1	524000	6	3,144,000
chr17:35,000,000-36,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:36,000,000-37,000,000	1	406900	1	406900	1	406900	1	406900	1	406900	1	406900	6	2,441,400
chr17:41,000,000-42,000,000	2	121088	2	121088	2	121088	2	121088	2	121088	2	121088	12	726,528
chr17:43,000,000-44,000,000	1	411300	1	411300	1	411300	1	411300	1	411300	1	411300	6	2,467,800
chr17:44,000,000-45,000,000	1	366714	1	366714	1	366714	1	366714	1	366714	1	366714	6	2,200,284
chr17:45,000,000-46,000,000	3	151900	3	151900	3	151900	3	151900	3	151900	3	151900	18	911,400
chr17:51,000,000-52,000,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:62,000,000-63,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:64,000,000-65,000,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr17:77,000,000-78,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:78,000,000-79,000,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:79,000,000-80,000,000	1	179762	1	179762	1	179762	1	179762	1	179762	1	179762	6	1,078,572
chr17:81,000,000-81,195,210	1	43500	1	43500	1	43500	1	43500	1	43500	1	43500	6	261,000
chr18:0-1,000,000	2	151900	2	151900	2	151900	2	151900	2	151900	2	151900	12	911,400
chr18:2,000,000-3,000,000	2	30900	2	30900	2	30900	2	30900	2	30900	2	30900	12	185,400
chr18:3,000,000-4,000,000	1	117341	1	117341	1	117341	1	117341	1	117341	1	117341	6	704,046
chr18:6,000,000-7,000,000	1	18300	1	18300	1	18300	1	18300	1	18300	1	18300	6	109,800
chr18:12,000,000-13,000,000	1	93400	1	93400	1	93400	1	93400	1	93400	1	93400	6	560,400
chr18:14,000,000-15,000,000	2	117637	2	117637	2	117637	2	117637	2	117637	2	117637	12	705,822
chr18:15,000,000-16,000,000	2	977500	2	977500	2	977500	2	977500	2	977500	2	977500	12	5,865,000
chr18:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:18,000,000-19,000,000	1	552900	1	552900	1	552900	1	552900	1	552900	1	552900	6	3,317,400
chr18:19,000,000-20,000,000	1	21500	1	21500	1	21500	1	21500	1	21500	1	21500	6	129,000
chr18:20,000,000-21,000,000	2	17800	2	17800	2	17800	2	17800	2	17800	2	17800	12	106,800
chr18:27,000,000-28,000,000	1	1500	1	1500	1	1500	1	1500	1	1500	1	1500	6	9,000
chr18:28,000,000-29,000,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:30,000,000-31,000,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr18:32,000,000-33,000,000	2	37900	2	37900	2	37900	2	37900	2	37900	2	37900	12	227,400
chr18:33,000,000-34,000,000	3	204809	3	204809	3	204809	3	204809	3	204809	3	204809	18	1,228,854
chr18:38,000,000-39,000,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:42,000,000-43,000,000	2	6500	2	6500	2	6500	2	6500	2	6500	2	6500	12	39,000
chr18:44,000,000-45,000,000	3	145267	3	145267	3	145267	3	145267	3	145267	3	145267	18	871,602
chr18:45,000,000-46,000,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:46,000,000-47,000,000	2	91000	2	91000	2	91000	2	91000	2	91000	2	91000	12	546,000
chr18:47,000,000-48,000,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:50,000,000-51,000,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:51,000,000-52,000,000	1	79199	1	79199	1	79199	1	79199	1	79199	1	79199	6	475,194
chr18:52,000,000-53,000,000	2	377643	2	377643	2	377643	2	377643	2	377643	2	377643	12	2,265,858
chr18:53,000,000-54,000,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr18:54,000,000-55,000,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr18:60,000,000-61,000,000	1	33100	1	33100	1	33100	1	33100	1	33100	1	33100	6	198,600
chr18:61,000,000-62,000,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:65,000,000-66,000,000	1	47296	1	47296	1	47296	1	47296	1	47296	1	47296	6	283,776
chr18:68,000,000-69,000,000	1	32900	1	32900	1	32900	1	32900	1	32900	1	32900	6	197,400
chr18:72,000,000-73,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr18:74,000,000-75,000,000	1	17900	1	17900	1	17900	1	17900	1	17900	1	17900	6	107,400
chr18:75,000,000-76,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr18:76,000,000-77,000,000	3	31700	3	31700	3	31700	3	31700	3	31700	3	31700	18	190,200
chr18:77,000,000-78,000,000	6	264573	6	264573	6	264573	6	264573	6	264573	6	264573	36	1,587,438
chr18:78,000,000-78,077,248	1	77248	1	77248	1	77248	1	77248	1	77248	1	77248	6	463,488
chr19:0-1,000,000	1	98561	1	98561	1	98561	1	98561	1	98561	1	98561	6	591,366
chr19:7,000,000-8,000,000	2	52600	2	52600	2	52600	2	52600	2	52600	2	52600	12	315,600
chr19:8,000,000-9,000,000	3	357299	3	357299	3	357299	3	357299	3	357299	3	357299	18	2,143,794
chr19:20,000,000-21,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr19:21,000,000-22,000,000	1	272254	1	272254	1	272254	1	272254	1	272254	1	272254	6	1,633,524
chr19:22,000,000-23,000,000	1	303651	1	303651	1	303651	1	303651	1	303651	1	303651	6	1,821,906
chr19:24,000,000-25,000,000	2	612078	2	612078	2	612078	2	612078	2	612078	2	612078	12	3,672,468
chr19:25,000,000-26,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:26,000,000-27,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:27,000,000-28,000,000	1	995100	1	995100	1	995100	1	995100	1	995100	1	995100	6	5,970,600
chr19:35,000,000-36,000,000	1	7200	1	7200	1	7200	1	7200	1	7200	1	7200	6	43,200
chr19:36,000,000-37,000,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr19:37,000,000-38,000,000	1	38700	1	38700	1	38700	1	38700	1	38700	1	38700	6	232,200
chr19:44,000,000-45,000,000	2	15000	2	15000	2	15000	2	15000	2	15000	2	15000	12	90,000
chr19:48,000,000-49,000,000	1	56900	1	56900	1	56900	1	56900	1	56900	1	56900	6	341,400
chr19:50,000,000-51,000,000	1	50200	1	50200	1	50200	1	50200	1	50200	1	50200	6	301,200
chr19:59,000,000-59,128,983	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr20:0-1,000,000	1	63943	1	63943	1	63943	1	63943	1	63943	1	63943	6	383,658
chr20:4,000,000-5,000,000	1	92063	1	92063	1	92063	1	92063	1	92063	1	92063	6	552,378
chr20:17,000,000-18,000,000	1	165899	1	165899	1	165899	1	165899	1	165899	1	165899	6	995,394
chr20:25,000,000-26,000,000	2	227700	2	227700	2	227700	2	227700	2	227700	2	227700	12	1,366,200
chr20:26,000,000-27,000,000	2	965700	2	965700	2	965700	2	965700	2	965700	2	965700	12	5,794,200
chr20:27,000,000-28,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:28,000,000-29,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:29,000,000-30,000,000	1	853000	1	853000	1	853000	1	853000	1	853000	1	853000	6	5,118,000
chr20:34,000,000-35,000,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr20:42,000,000-43,000,000	1	152108	1	152108	1	152108	1	152108	1	152108	1	152108	6	912,648
chr20:46,000,000-47,000,000	1	10200	1	10200	1	10200	1	10200	1	10200	1	10200	6	61,200
chr20:47,000,000-48,000,000	1	3200	1	3200	1	3200	1	3200	1	3200	1	3200	6	19,200
chr20:55,000,000-56,000,000	1	94021	1	94021	1	94021	1	94021	1	94021	1	94021	6	564,126
chr20:60,000,000-61,000,000	1	140956	1	140956	1	140956	1	140956	1	140956	1	140956	6	845,736
chr20:61,000,000-62,000,000	2	100000	2	100000	2	100000	2	100000	2	100000	2	100000	12	600,000
chr20:62,000,000-63,000,000	1	112300	1	112300	1	112300	1	112300	1	112300	1	112300	6	673,800
chr20:63,000,000-63,025,520	1	25520	1	25520	1	25520	1	25520	1	25520	1	25520	6	153,120
chr21:0-1,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:1,000,000-2,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:2,000,000-3,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:3,000,000-4,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:4,000,000-5,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:5,000,000-6,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:6,000,000-7,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:7,000,000-8,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:8,000,000-9,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:9,000,000-10,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:10,000,000-11,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:11,000,000-12,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:12,000,000-13,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:13,000,000-14,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:14,000,000-15,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:15,000,000-16,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:16,000,000-17,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:17,000,000-18,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:18,000,000-19,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:19,000,000-20,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:20,000,000-21,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:21,000,000-22,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:22,000,000-23,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:23,000,000-24,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:24,000,000-25,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:25,000,000-26,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:26,000,000-27,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:27,000,000-28,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:28,000,000-29,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:29,000,000-30,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:30,000,000-31,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:31,000,000-32,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:32,000,000-33,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:33,000,000-34,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:34,000,000-35,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:35,000,000-36,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:36,000,000-37,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:37,000,000-38,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:38,000,000-39,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:39,000,000-40,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:40,000,000-41,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:41,000,000-42,000,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
