	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr14:19,250,000-20,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:20,250,000-21,250,000	1	53800	1	53800	1	53800	1	53800	1	53800	1	53800	6	322,800
chr14:22,250,000-23,250,000	1	235382	1	235382	1	235382	1	235382	1	235382	1	235382	6	1,412,292
chr14:26,250,000-27,250,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr14:32,250,000-33,250,000	3	40000	3	40000	3	40000	3	40000	3	40000	3	40000	18	240,000
chr14:34,250,000-35,250,000	1	25400	1	25400	1	25400	1	25400	1	25400	1	25400	6	152,400
chr14:36,250,000-37,250,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr14:39,250,000-40,250,000	1	15600	1	15600	1	15600	1	15600	1	15600	1	15600	6	93,600
chr14:54,250,000-55,250,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr14:67,250,000-68,250,000	1	26600	1	26600	1	26600	1	26600	1	26600	1	26600	6	159,600
chr14:68,250,000-69,250,000	1	89514	1	89514	1	89514	1	89514	1	89514	1	89514	6	537,084
chr14:69,250,000-70,250,000	1	90600	1	90600	1	90600	1	90600	1	90600	1	90600	6	543,600
chr14:80,250,000-81,250,000	1	4100	1	4100	1	4100	1	4100	1	4100	1	4100	6	24,600
chr14:86,250,000-87,250,000	2	56900	2	56900	2	56900	2	56900	2	56900	2	56900	12	341,400
chr14:87,250,000-88,250,000	2	21300	2	21300	2	21300	2	21300	2	21300	2	21300	12	127,800
chr14:90,250,000-91,250,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:101,250,000-102,250,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:104,250,000-105,250,000	1	88040	1	88040	1	88040	1	88040	1	88040	1	88040	6	528,240
chr14:105,250,000-106,250,000	2	380213	2	380213	2	380213	2	380213	2	380213	2	380213	12	2,281,278
chr14:106,250,000-107,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:107,250,000-107,349,540	1	99540	1	99540	1	99540	1	99540	1	99540	1	99540	6	597,240
chr15:250,000-1,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:1,250,000-2,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:2,250,000-3,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:3,250,000-4,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:4,250,000-5,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:5,250,000-6,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:6,250,000-7,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:7,250,000-8,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:13,250,000-14,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:14,250,000-15,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:15,250,000-16,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:18,250,000-19,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:19,250,000-20,250,000	2	965800	2	965800	2	965800	2	965800	2	965800	2	965800	12	5,794,800
chr15:20,250,000-21,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:21,250,000-22,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:22,250,000-23,250,000	2	476800	2	476800	2	476800	2	476800	2	476800	2	476800	12	2,860,800
chr15:23,250,000-24,250,000	1	346100	1	346100	1	346100	1	346100	1	346100	1	346100	6	2,076,600
chr15:25,250,000-26,250,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:28,250,000-29,250,000	2	467900	2	467900	2	467900	2	467900	2	467900	2	467900	12	2,807,400
chr15:30,250,000-31,250,000	2	568100	2	568100	2	568100	2	568100	2	568100	2	568100	12	3,408,600
chr15:32,250,000-33,250,000	1	469300	1	469300	1	469300	1	469300	1	469300	1	469300	6	2,815,800
chr15:56,250,000-57,250,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr15:69,250,000-70,250,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:71,250,000-72,250,000	1	5100	1	5100	1	5100	1	5100	1	5100	1	5100	6	30,600
chr15:72,250,000-73,250,000	1	55200	1	55200	1	55200	1	55200	1	55200	1	55200	6	331,200
chr15:74,250,000-75,250,000	1	40200	1	40200	1	40200	1	40200	1	40200	1	40200	6	241,200
chr15:75,250,000-76,250,000	1	45900	1	45900	1	45900	1	45900	1	45900	1	45900	6	275,400
chr15:77,250,000-78,250,000	1	97433	1	97433	1	97433	1	97433	1	97433	1	97433	6	584,598
chr15:82,250,000-83,250,000	1	631600	1	631600	1	631600	1	631600	1	631600	1	631600	6	3,789,600
chr15:84,250,000-85,250,000	1	307500	1	307500	1	307500	1	307500	1	307500	1	307500	6	1,845,000
chr15:85,250,000-86,250,000	1	81900	1	81900	1	81900	1	81900	1	81900	1	81900	6	491,400
chr15:102,250,000-102,531,392	2	141492	2	141492	2	141492	2	141492	2	141492	2	141492	12	848,952
chr16:250,000-1,250,000	1	67134	1	67134	1	67134	1	67134	1	67134	1	67134	6	402,804
chr16:1,250,000-2,250,000	2	225651	2	225651	2	225651	2	225651	2	225651	2	225651	12	1,353,906
chr16:2,250,000-3,250,000	1	77412	1	77412	1	77412	1	77412	1	77412	1	77412	6	464,472
chr16:3,250,000-4,250,000	1	74153	1	74153	1	74153	1	74153	1	74153	1	74153	6	444,918
chr16:4,250,000-5,250,000	1	99637	1	99637	1	99637	1	99637	1	99637	1	99637	6	597,822
chr16:8,250,000-9,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:11,250,000-12,250,000	1	131174	1	131174	1	131174	1	131174	1	131174	1	131174	6	787,044
chr16:18,250,000-19,250,000	1	329085	1	329085	1	329085	1	329085	1	329085	1	329085	6	1,974,510
chr16:20,250,000-21,250,000	1	62370	1	62370	1	62370	1	62370	1	62370	1	62370	6	374,220
chr16:21,250,000-22,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:22,250,000-23,250,000	1	522309	1	522309	1	522309	1	522309	1	522309	1	522309	6	3,133,854
chr16:32,250,000-33,250,000	1	953486	1	953486	1	953486	1	953486	1	953486	1	953486	6	5,720,916
chr16:33,250,000-34,250,000	2	700800	2	700800	2	700800	2	700800	2	700800	2	700800	12	4,204,800
chr16:34,250,000-35,250,000	2	171688	2	171688	2	171688	2	171688	2	171688	2	171688	12	1,030,128
chr16:35,250,000-36,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:36,250,000-37,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:37,250,000-38,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:38,250,000-39,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:39,250,000-40,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:40,250,000-41,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:41,250,000-42,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:42,250,000-43,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:43,250,000-44,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:44,250,000-45,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:45,250,000-46,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:46,250,000-47,250,000	1	258594	1	258594	1	258594	1	258594	1	258594	1	258594	6	1,551,564
chr16:88,250,000-89,250,000	2	193832	2	193832	2	193832	2	193832	2	193832	2	193832	12	1,162,992
chr16:89,250,000-90,250,000	1	94200	1	94200	1	94200	1	94200	1	94200	1	94200	6	565,200
chr16:90,250,000-90,354,753	1	104753	1	104753	1	104753	1	104753	1	104753	1	104753	6	628,518
chr17:250,000-1,250,000	3	130200	3	130200	3	130200	3	130200	3	130200	3	130200	18	781,200
chr17:2,250,000-3,250,000	1	113737	1	113737	1	113737	1	113737	1	113737	1	113737	6	682,422
chr17:4,250,000-5,250,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr17:15,250,000-16,250,000	1	153623	1	153623	1	153623	1	153623	1	153623	1	153623	6	921,738
chr17:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:18,250,000-19,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:19,250,000-20,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:20,250,000-21,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:21,250,000-22,250,000	3	706856	3	706856	3	706856	3	706856	3	706856	3	706856	18	4,241,136
chr17:22,250,000-23,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:23,250,000-24,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:24,250,000-25,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:25,250,000-26,250,000	1	191564	1	191564	1	191564	1	191564	1	191564	1	191564	6	1,149,384
chr17:30,250,000-31,250,000	2	15400	2	15400	2	15400	2	15400	2	15400	2	15400	12	92,400
chr17:33,250,000-34,250,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:34,250,000-35,250,000	1	774000	1	774000	1	774000	1	774000	1	774000	1	774000	6	4,644,000
chr17:35,250,000-36,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:36,250,000-37,250,000	1	156900	1	156900	1	156900	1	156900	1	156900	1	156900	6	941,400
chr17:41,250,000-42,250,000	2	121088	2	121088	2	121088	2	121088	2	121088	2	121088	12	726,528
chr17:43,250,000-44,250,000	1	661300	1	661300	1	661300	1	661300	1	661300	1	661300	6	3,967,800
chr17:44,250,000-45,250,000	3	176514	3	176514	3	176514	3	176514	3	176514	3	176514	18	1,059,084
chr17:45,250,000-46,250,000	2	92100	2	92100	2	92100	2	92100	2	92100	2	92100	12	552,600
chr17:50,250,000-51,250,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:62,250,000-63,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:64,250,000-65,250,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr17:77,250,000-78,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:78,250,000-79,250,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:79,250,000-80,250,000	1	179762	1	179762	1	179762	1	179762	1	179762	1	179762	6	1,078,572
chr17:80,250,000-81,195,210	1	43500	1	43500	1	43500	1	43500	1	43500	1	43500	6	261,000
chr18:250,000-1,250,000	1	24900	1	24900	1	24900	1	24900	1	24900	1	24900	6	149,400
chr18:1,250,000-2,250,000	1	2800	1	2800	1	2800	1	2800	1	2800	1	2800	6	16,800
chr18:2,250,000-3,250,000	3	145441	3	145441	3	145441	3	145441	3	145441	3	145441	18	872,646
chr18:6,250,000-7,250,000	1	18300	1	18300	1	18300	1	18300	1	18300	1	18300	6	109,800
chr18:11,250,000-12,250,000	1	93400	1	93400	1	93400	1	93400	1	93400	1	93400	6	560,400
chr18:13,250,000-14,250,000	1	86800	1	86800	1	86800	1	86800	1	86800	1	86800	6	520,800
chr18:14,250,000-15,250,000	2	280837	2	280837	2	280837	2	280837	2	280837	2	280837	12	1,685,022
chr18:15,250,000-16,250,000	2	977500	2	977500	2	977500	2	977500	2	977500	2	977500	12	5,865,000
chr18:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:18,250,000-19,250,000	1	302900	1	302900	1	302900	1	302900	1	302900	1	302900	6	1,817,400
chr18:19,250,000-20,250,000	2	27300	2	27300	2	27300	2	27300	2	27300	2	27300	12	163,800
chr18:20,250,000-21,250,000	1	12000	1	12000	1	12000	1	12000	1	12000	1	12000	6	72,000
chr18:26,250,000-27,250,000	1	1500	1	1500	1	1500	1	1500	1	1500	1	1500	6	9,000
chr18:28,250,000-29,250,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:30,250,000-31,250,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr18:31,250,000-32,250,000	1	23300	1	23300	1	23300	1	23300	1	23300	1	23300	6	139,800
chr18:32,250,000-33,250,000	2	31900	2	31900	2	31900	2	31900	2	31900	2	31900	12	191,400
chr18:33,250,000-34,250,000	2	187509	2	187509	2	187509	2	187509	2	187509	2	187509	12	1,125,054
chr18:38,250,000-39,250,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:41,250,000-42,250,000	1	3400	1	3400	1	3400	1	3400	1	3400	1	3400	6	20,400
chr18:42,250,000-43,250,000	1	3100	1	3100	1	3100	1	3100	1	3100	1	3100	6	18,600
chr18:43,250,000-44,250,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr18:44,250,000-45,250,000	2	143167	2	143167	2	143167	2	143167	2	143167	2	143167	12	859,002
chr18:45,250,000-46,250,000	2	30300	2	30300	2	30300	2	30300	2	30300	2	30300	12	181,800
chr18:46,250,000-47,250,000	1	62700	1	62700	1	62700	1	62700	1	62700	1	62700	6	376,200
chr18:47,250,000-48,250,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:50,250,000-51,250,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:51,250,000-52,250,000	1	329199	1	329199	1	329199	1	329199	1	329199	1	329199	6	1,975,194
chr18:52,250,000-53,250,000	2	127643	2	127643	2	127643	2	127643	2	127643	2	127643	12	765,858
chr18:53,250,000-54,250,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr18:54,250,000-55,250,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr18:60,250,000-61,250,000	1	33100	1	33100	1	33100	1	33100	1	33100	1	33100	6	198,600
chr18:61,250,000-62,250,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:64,250,000-65,250,000	1	47296	1	47296	1	47296	1	47296	1	47296	1	47296	6	283,776
chr18:68,250,000-69,250,000	1	32900	1	32900	1	32900	1	32900	1	32900	1	32900	6	197,400
chr18:72,250,000-73,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr18:74,250,000-75,250,000	1	17900	1	17900	1	17900	1	17900	1	17900	1	17900	6	107,400
chr18:75,250,000-76,250,000	2	52300	2	52300	2	52300	2	52300	2	52300	2	52300	12	313,800
chr18:76,250,000-77,250,000	4	125300	4	125300	4	125300	4	125300	4	125300	4	125300	24	751,800
chr18:77,250,000-78,077,248	4	245921	4	245921	4	245921	4	245921	4	245921	4	245921	24	1,475,526
chr19:7,250,000-8,250,000	3	133017	3	133017	3	133017	3	133017	3	133017	3	133017	18	798,102
chr19:8,250,000-9,250,000	3	276882	3	276882	3	276882	3	276882	3	276882	3	276882	18	1,661,292
chr19:20,250,000-21,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr19:21,250,000-22,250,000	1	522254	1	522254	1	522254	1	522254	1	522254	1	522254	6	3,133,524
chr19:22,250,000-23,250,000	1	53651	1	53651	1	53651	1	53651	1	53651	1	53651	6	321,906
chr19:23,250,000-24,250,000	1	69037	1	69037	1	69037	1	69037	1	69037	1	69037	6	414,222
chr19:24,250,000-25,250,000	2	793041	2	793041	2	793041	2	793041	2	793041	2	793041	12	4,758,246
chr19:25,250,000-26,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:26,250,000-27,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:27,250,000-28,250,000	1	745100	1	745100	1	745100	1	745100	1	745100	1	745100	6	4,470,600
chr19:35,250,000-36,250,000	2	9300	2	9300	2	9300	2	9300	2	9300	2	9300	12	55,800
chr19:37,250,000-38,250,000	1	38700	1	38700	1	38700	1	38700	1	38700	1	38700	6	232,200
chr19:44,250,000-45,250,000	2	15000	2	15000	2	15000	2	15000	2	15000	2	15000	12	90,000
chr19:48,250,000-49,250,000	1	56900	1	56900	1	56900	1	56900	1	56900	1	56900	6	341,400
chr19:50,250,000-51,250,000	1	50200	1	50200	1	50200	1	50200	1	50200	1	50200	6	301,200
chr19:58,250,000-59,128,983	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr20:4,250,000-5,250,000	1	92063	1	92063	1	92063	1	92063	1	92063	1	92063	6	552,378
chr20:17,250,000-18,250,000	1	165899	1	165899	1	165899	1	165899	1	165899	1	165899	6	995,394
chr20:25,250,000-26,250,000	3	443400	3	443400	3	443400	3	443400	3	443400	3	443400	18	2,660,400
chr20:26,250,000-27,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:27,250,000-28,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:28,250,000-29,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:29,250,000-30,250,000	1	603000	1	603000	1	603000	1	603000	1	603000	1	603000	6	3,618,000
chr20:34,250,000-35,250,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr20:42,250,000-43,250,000	1	152108	1	152108	1	152108	1	152108	1	152108	1	152108	6	912,648
chr20:46,250,000-47,250,000	2	13400	2	13400	2	13400	2	13400	2	13400	2	13400	12	80,400
chr20:54,250,000-55,250,000	1	94021	1	94021	1	94021	1	94021	1	94021	1	94021	6	564,126
chr20:60,250,000-61,250,000	3	227587	3	227587	3	227587	3	227587	3	227587	3	227587	18	1,365,522
chr20:61,250,000-62,250,000	1	13369	1	13369	1	13369	1	13369	1	13369	1	13369	6	80,214
chr20:62,250,000-63,025,520	1	137820	1	137820	1	137820	1	137820	1	137820	1	137820	6	826,920
chr21:250,000-1,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:1,250,000-2,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:2,250,000-3,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:3,250,000-4,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:4,250,000-5,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:5,250,000-6,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:6,250,000-7,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:7,250,000-8,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:12,250,000-13,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:13,250,000-14,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:14,250,000-15,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:15,250,000-16,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:16,250,000-17,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:17,250,000-18,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:18,250,000-19,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:19,250,000-20,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:20,250,000-21,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:21,250,000-22,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:22,250,000-23,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:23,250,000-24,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:24,250,000-25,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:25,250,000-26,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:26,250,000-27,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:27,250,000-28,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:28,250,000-29,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:29,250,000-30,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:30,250,000-31,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:31,250,000-32,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:32,250,000-33,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:33,250,000-34,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:34,250,000-35,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:35,250,000-36,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:36,250,000-37,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:37,250,000-38,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:38,250,000-39,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:39,250,000-40,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:40,250,000-41,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:41,250,000-42,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:42,250,000-43,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:43,250,000-44,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:44,250,000-45,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:45,250,000-46,250,000	1	423379	1	423379	1	423379	1	423379	1	423379	1	423379	6	2,540,274
chr21:47,250,000-48,129,895	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr22:250,000-1,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:1,250,000-2,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:2,250,000-3,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:3,250,000-4,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:4,250,000-5,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:5,250,000-6,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:6,250,000-7,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:7,250,000-8,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:8,250,000-9,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:9,250,000-10,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:10,250,000-11,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:11,250,000-12,250,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
