	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr14:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:19,750,000-20,750,000	1	553800	1	553800	1	553800	1	553800	1	553800	1	553800	6	3,322,800
chr14:21,750,000-22,750,000	1	195364	1	195364	1	195364	1	195364	1	195364	1	195364	6	1,172,184
chr14:22,750,000-23,750,000	1	40018	1	40018	1	40018	1	40018	1	40018	1	40018	6	240,108
chr14:26,750,000-27,750,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr14:31,750,000-32,750,000	2	19600	2	19600	2	19600	2	19600	2	19600	2	19600	12	117,600
chr14:32,750,000-33,750,000	1	20400	1	20400	1	20400	1	20400	1	20400	1	20400	6	122,400
chr14:34,750,000-35,750,000	1	25400	1	25400	1	25400	1	25400	1	25400	1	25400	6	152,400
chr14:35,750,000-36,750,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr14:39,750,000-40,750,000	1	15600	1	15600	1	15600	1	15600	1	15600	1	15600	6	93,600
chr14:53,750,000-54,750,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr14:66,750,000-67,750,000	1	26600	1	26600	1	26600	1	26600	1	26600	1	26600	6	159,600
chr14:68,750,000-69,750,000	1	180114	1	180114	1	180114	1	180114	1	180114	1	180114	6	1,080,684
chr14:79,750,000-80,750,000	1	4100	1	4100	1	4100	1	4100	1	4100	1	4100	6	24,600
chr14:85,750,000-86,750,000	1	37000	1	37000	1	37000	1	37000	1	37000	1	37000	6	222,000
chr14:86,750,000-87,750,000	1	19900	1	19900	1	19900	1	19900	1	19900	1	19900	6	119,400
chr14:87,750,000-88,750,000	2	21300	2	21300	2	21300	2	21300	2	21300	2	21300	12	127,800
chr14:89,750,000-90,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:101,750,000-102,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:103,750,000-104,750,000	1	88040	1	88040	1	88040	1	88040	1	88040	1	88040	6	528,240
chr14:104,750,000-105,750,000	1	111943	1	111943	1	111943	1	111943	1	111943	1	111943	6	671,658
chr14:105,750,000-106,750,000	2	768270	2	768270	2	768270	2	768270	2	768270	2	768270	12	4,609,620
chr14:106,750,000-107,349,540	1	599540	1	599540	1	599540	1	599540	1	599540	1	599540	6	3,597,240
chr15:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:19,750,000-20,750,000	2	965800	2	965800	2	965800	2	965800	2	965800	2	965800	12	5,794,800
chr15:20,750,000-21,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:21,750,000-22,750,000	2	976800	2	976800	2	976800	2	976800	2	976800	2	976800	12	5,860,800
chr15:22,750,000-23,750,000	1	346100	1	346100	1	346100	1	346100	1	346100	1	346100	6	2,076,600
chr15:25,750,000-26,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:27,750,000-28,750,000	1	211600	1	211600	1	211600	1	211600	1	211600	1	211600	6	1,269,600
chr15:28,750,000-29,750,000	2	256300	2	256300	2	256300	2	256300	2	256300	2	256300	12	1,537,800
chr15:29,750,000-30,750,000	1	391500	1	391500	1	391500	1	391500	1	391500	1	391500	6	2,349,000
chr15:30,750,000-31,750,000	2	176600	2	176600	2	176600	2	176600	2	176600	2	176600	12	1,059,600
chr15:31,750,000-32,750,000	1	304100	1	304100	1	304100	1	304100	1	304100	1	304100	6	1,824,600
chr15:32,750,000-33,750,000	1	165200	1	165200	1	165200	1	165200	1	165200	1	165200	6	991,200
chr15:55,750,000-56,750,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr15:68,750,000-69,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:71,750,000-72,750,000	1	5100	1	5100	1	5100	1	5100	1	5100	1	5100	6	30,600
chr15:72,750,000-73,750,000	1	55200	1	55200	1	55200	1	55200	1	55200	1	55200	6	331,200
chr15:73,750,000-74,750,000	1	40200	1	40200	1	40200	1	40200	1	40200	1	40200	6	241,200
chr15:74,750,000-75,750,000	1	45900	1	45900	1	45900	1	45900	1	45900	1	45900	6	275,400
chr15:77,750,000-78,750,000	1	97433	1	97433	1	97433	1	97433	1	97433	1	97433	6	584,598
chr15:81,750,000-82,750,000	1	167700	1	167700	1	167700	1	167700	1	167700	1	167700	6	1,006,200
chr15:82,750,000-83,750,000	1	463900	1	463900	1	463900	1	463900	1	463900	1	463900	6	2,783,400
chr15:84,750,000-85,750,000	2	324800	2	324800	2	324800	2	324800	2	324800	2	324800	12	1,948,800
chr15:85,750,000-86,750,000	1	64600	1	64600	1	64600	1	64600	1	64600	1	64600	6	387,600
chr15:101,750,000-102,531,392	2	141492	2	141492	2	141492	2	141492	2	141492	2	141492	12	848,952
chr16:750,000-1,750,000	1	183886	1	183886	1	183886	1	183886	1	183886	1	183886	6	1,103,316
chr16:1,750,000-2,750,000	1	186311	1	186311	1	186311	1	186311	1	186311	1	186311	6	1,117,866
chr16:3,750,000-4,750,000	1	173790	1	173790	1	173790	1	173790	1	173790	1	173790	6	1,042,740
chr16:7,750,000-8,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:10,750,000-11,750,000	1	131174	1	131174	1	131174	1	131174	1	131174	1	131174	6	787,044
chr16:17,750,000-18,750,000	1	329085	1	329085	1	329085	1	329085	1	329085	1	329085	6	1,974,510
chr16:20,750,000-21,750,000	1	562370	1	562370	1	562370	1	562370	1	562370	1	562370	6	3,374,220
chr16:21,750,000-22,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:22,750,000-23,750,000	1	22309	1	22309	1	22309	1	22309	1	22309	1	22309	6	133,854
chr16:31,750,000-32,750,000	1	453486	1	453486	1	453486	1	453486	1	453486	1	453486	6	2,720,916
chr16:32,750,000-33,750,000	2	700800	2	700800	2	700800	2	700800	2	700800	2	700800	12	4,204,800
chr16:33,750,000-34,750,000	1	591696	1	591696	1	591696	1	591696	1	591696	1	591696	6	3,550,176
chr16:34,750,000-35,750,000	1	579992	1	579992	1	579992	1	579992	1	579992	1	579992	6	3,479,952
chr16:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:37,750,000-38,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:44,750,000-45,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:45,750,000-46,750,000	1	758594	1	758594	1	758594	1	758594	1	758594	1	758594	6	4,551,564
chr16:87,750,000-88,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:88,750,000-89,750,000	1	143832	1	143832	1	143832	1	143832	1	143832	1	143832	6	862,992
chr16:89,750,000-90,354,753	1	198953	1	198953	1	198953	1	198953	1	198953	1	198953	6	1,193,718
chr17:750,000-1,750,000	2	30200	2	30200	2	30200	2	30200	2	30200	2	30200	12	181,200
chr17:2,750,000-3,750,000	1	113737	1	113737	1	113737	1	113737	1	113737	1	113737	6	682,422
chr17:3,750,000-4,750,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr17:15,750,000-16,750,000	1	653623	1	653623	1	653623	1	653623	1	653623	1	653623	6	3,921,738
chr17:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:19,750,000-20,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:20,750,000-21,750,000	1	956529	1	956529	1	956529	1	956529	1	956529	1	956529	6	5,739,174
chr17:21,750,000-22,750,000	2	750327	2	750327	2	750327	2	750327	2	750327	2	750327	12	4,501,962
chr17:22,750,000-23,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:23,750,000-24,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:24,750,000-25,750,000	1	691564	1	691564	1	691564	1	691564	1	691564	1	691564	6	4,149,384
chr17:29,750,000-30,750,000	1	13100	1	13100	1	13100	1	13100	1	13100	1	13100	6	78,600
chr17:30,750,000-31,750,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:32,750,000-33,750,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:33,750,000-34,750,000	1	274000	1	274000	1	274000	1	274000	1	274000	1	274000	6	1,644,000
chr17:34,750,000-35,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:35,750,000-36,750,000	1	656900	1	656900	1	656900	1	656900	1	656900	1	656900	6	3,941,400
chr17:40,750,000-41,750,000	2	121088	2	121088	2	121088	2	121088	2	121088	2	121088	12	726,528
chr17:42,750,000-43,750,000	1	161300	1	161300	1	161300	1	161300	1	161300	1	161300	6	967,800
chr17:43,750,000-44,750,000	1	616714	1	616714	1	616714	1	616714	1	616714	1	616714	6	3,700,284
chr17:44,750,000-45,750,000	3	151900	3	151900	3	151900	3	151900	3	151900	3	151900	18	911,400
chr17:50,750,000-51,750,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:61,750,000-62,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:64,750,000-65,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr17:76,750,000-77,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:77,750,000-78,750,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:78,750,000-79,750,000	1	170713	1	170713	1	170713	1	170713	1	170713	1	170713	6	1,024,278
chr17:79,750,000-80,750,000	1	9049	1	9049	1	9049	1	9049	1	9049	1	9049	6	54,294
chr17:80,750,000-81,195,210	1	43500	1	43500	1	43500	1	43500	1	43500	1	43500	6	261,000
chr18:750,000-1,750,000	1	24900	1	24900	1	24900	1	24900	1	24900	1	24900	6	149,400
chr18:1,750,000-2,750,000	1	6100	1	6100	1	6100	1	6100	1	6100	1	6100	6	36,600
chr18:2,750,000-3,750,000	2	142141	2	142141	2	142141	2	142141	2	142141	2	142141	12	852,846
chr18:5,750,000-6,750,000	1	18300	1	18300	1	18300	1	18300	1	18300	1	18300	6	109,800
chr18:11,750,000-12,750,000	1	93400	1	93400	1	93400	1	93400	1	93400	1	93400	6	560,400
chr18:13,750,000-14,750,000	1	107600	1	107600	1	107600	1	107600	1	107600	1	107600	6	645,600
chr18:14,750,000-15,750,000	2	737537	2	737537	2	737537	2	737537	2	737537	2	737537	12	4,425,222
chr18:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:17,750,000-18,750,000	1	802900	1	802900	1	802900	1	802900	1	802900	1	802900	6	4,817,400
chr18:19,750,000-20,750,000	3	39300	3	39300	3	39300	3	39300	3	39300	3	39300	18	235,800
chr18:26,750,000-27,750,000	1	1500	1	1500	1	1500	1	1500	1	1500	1	1500	6	9,000
chr18:28,750,000-29,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:29,750,000-30,750,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr18:31,750,000-32,750,000	1	23300	1	23300	1	23300	1	23300	1	23300	1	23300	6	139,800
chr18:32,750,000-33,750,000	4	44255	4	44255	4	44255	4	44255	4	44255	4	44255	24	265,530
chr18:33,750,000-34,750,000	1	175154	1	175154	1	175154	1	175154	1	175154	1	175154	6	1,050,924
chr18:37,750,000-38,750,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:41,750,000-42,750,000	2	6500	2	6500	2	6500	2	6500	2	6500	2	6500	12	39,000
chr18:43,750,000-44,750,000	3	145267	3	145267	3	145267	3	145267	3	145267	3	145267	18	871,602
chr18:44,750,000-45,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:45,750,000-46,750,000	2	91000	2	91000	2	91000	2	91000	2	91000	2	91000	12	546,000
chr18:46,750,000-47,750,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:49,750,000-50,750,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:51,750,000-52,750,000	2	456842	2	456842	2	456842	2	456842	2	456842	2	456842	12	2,741,052
chr18:52,750,000-53,750,000	1	5700	1	5700	1	5700	1	5700	1	5700	1	5700	6	34,200
chr18:53,750,000-54,750,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr18:60,750,000-61,750,000	2	36700	2	36700	2	36700	2	36700	2	36700	2	36700	12	220,200
chr18:64,750,000-65,750,000	1	47296	1	47296	1	47296	1	47296	1	47296	1	47296	6	283,776
chr18:67,750,000-68,750,000	1	32900	1	32900	1	32900	1	32900	1	32900	1	32900	6	197,400
chr18:71,750,000-72,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr18:73,750,000-74,750,000	1	17900	1	17900	1	17900	1	17900	1	17900	1	17900	6	107,400
chr18:74,750,000-75,750,000	1	28180	1	28180	1	28180	1	28180	1	28180	1	28180	6	169,080
chr18:75,750,000-76,750,000	3	26920	3	26920	3	26920	3	26920	3	26920	3	26920	18	161,520
chr18:76,750,000-77,750,000	5	141900	5	141900	5	141900	5	141900	5	141900	5	141900	30	851,400
chr18:77,750,000-78,077,248	2	226521	2	226521	2	226521	2	226521	2	226521	2	226521	12	1,359,126
chr19:6,750,000-7,750,000	2	52600	2	52600	2	52600	2	52600	2	52600	2	52600	12	315,600
chr19:7,750,000-8,750,000	2	297499	2	297499	2	297499	2	297499	2	297499	2	297499	12	1,784,994
chr19:8,750,000-9,750,000	1	59800	1	59800	1	59800	1	59800	1	59800	1	59800	6	358,800
chr19:19,750,000-20,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr19:20,750,000-21,750,000	1	22254	1	22254	1	22254	1	22254	1	22254	1	22254	6	133,524
chr19:21,750,000-22,750,000	1	553651	1	553651	1	553651	1	553651	1	553651	1	553651	6	3,321,906
chr19:23,750,000-24,750,000	2	362078	2	362078	2	362078	2	362078	2	362078	2	362078	12	2,172,468
chr19:24,750,000-25,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:25,750,000-26,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:26,750,000-27,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:27,750,000-28,750,000	1	245100	1	245100	1	245100	1	245100	1	245100	1	245100	6	1,470,600
chr19:34,750,000-35,750,000	1	7200	1	7200	1	7200	1	7200	1	7200	1	7200	6	43,200
chr19:35,750,000-36,750,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr19:37,750,000-38,750,000	1	38700	1	38700	1	38700	1	38700	1	38700	1	38700	6	232,200
chr19:44,750,000-45,750,000	2	15000	2	15000	2	15000	2	15000	2	15000	2	15000	12	90,000
chr19:47,750,000-48,750,000	1	56900	1	56900	1	56900	1	56900	1	56900	1	56900	6	341,400
chr19:49,750,000-50,750,000	1	50200	1	50200	1	50200	1	50200	1	50200	1	50200	6	301,200
chr19:58,750,000-59,128,983	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr20:3,750,000-4,750,000	1	92063	1	92063	1	92063	1	92063	1	92063	1	92063	6	552,378
chr20:16,750,000-17,750,000	1	165899	1	165899	1	165899	1	165899	1	165899	1	165899	6	995,394
chr20:24,750,000-25,750,000	1	16900	1	16900	1	16900	1	16900	1	16900	1	16900	6	101,400
chr20:25,750,000-26,750,000	3	926500	3	926500	3	926500	3	926500	3	926500	3	926500	18	5,559,000
chr20:26,750,000-27,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:27,750,000-28,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:28,750,000-29,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:29,750,000-30,750,000	1	103000	1	103000	1	103000	1	103000	1	103000	1	103000	6	618,000
chr20:34,750,000-35,750,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr20:41,750,000-42,750,000	1	109926	1	109926	1	109926	1	109926	1	109926	1	109926	6	659,556
chr20:42,750,000-43,750,000	1	42182	1	42182	1	42182	1	42182	1	42182	1	42182	6	253,092
chr20:45,750,000-46,750,000	1	10200	1	10200	1	10200	1	10200	1	10200	1	10200	6	61,200
chr20:46,750,000-47,750,000	1	3200	1	3200	1	3200	1	3200	1	3200	1	3200	6	19,200
chr20:54,750,000-55,750,000	1	94021	1	94021	1	94021	1	94021	1	94021	1	94021	6	564,126
chr20:60,750,000-61,750,000	3	240956	3	240956	3	240956	3	240956	3	240956	3	240956	18	1,445,736
chr20:62,750,000-63,025,520	1	137820	1	137820	1	137820	1	137820	1	137820	1	137820	6	826,920
chr21:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:11,750,000-12,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:12,750,000-13,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:13,750,000-14,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:14,750,000-15,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:15,750,000-16,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:16,750,000-17,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:17,750,000-18,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:18,750,000-19,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:19,750,000-20,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:20,750,000-21,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:21,750,000-22,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:22,750,000-23,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:23,750,000-24,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:24,750,000-25,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:25,750,000-26,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:26,750,000-27,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:27,750,000-28,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:28,750,000-29,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:29,750,000-30,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:30,750,000-31,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:31,750,000-32,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:32,750,000-33,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:33,750,000-34,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:34,750,000-35,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:35,750,000-36,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:36,750,000-37,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:37,750,000-38,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:38,750,000-39,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:39,750,000-40,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:40,750,000-41,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:41,750,000-42,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:42,750,000-43,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:43,750,000-44,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:44,750,000-45,750,000	1	923379	1	923379	1	923379	1	923379	1	923379	1	923379	6	5,540,274
chr21:47,750,000-48,129,895	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr22:750,000-1,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:1,750,000-2,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:2,750,000-3,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:3,750,000-4,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:4,750,000-5,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:5,750,000-6,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:6,750,000-7,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:7,750,000-8,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:8,750,000-9,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:9,750,000-10,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:10,750,000-11,750,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
