	0kb_ELR_min_size		1kb_ELR_min_size		2kb_ELR_min_size		3kb_ELR_min_size		4kb_ELR_min_size		5kb_ELR_min_size		TOTAL	
chr14:14,500,000-15,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:15,500,000-16,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:18,500,000-19,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr14:19,500,000-20,500,000	1	803800	1	803800	1	803800	1	803800	1	803800	1	803800	6	4,822,800
chr14:22,500,000-23,500,000	1	235382	1	235382	1	235382	1	235382	1	235382	1	235382	6	1,412,292
chr14:26,500,000-27,500,000	1	5500	1	5500	1	5500	1	5500	1	5500	1	5500	6	33,000
chr14:31,500,000-32,500,000	2	19600	2	19600	2	19600	2	19600	2	19600	2	19600	12	117,600
chr14:32,500,000-33,500,000	1	20400	1	20400	1	20400	1	20400	1	20400	1	20400	6	122,400
chr14:34,500,000-35,500,000	1	25400	1	25400	1	25400	1	25400	1	25400	1	25400	6	152,400
chr14:35,500,000-36,500,000	1	2500	1	2500	1	2500	1	2500	1	2500	1	2500	6	15,000
chr14:39,500,000-40,500,000	1	15600	1	15600	1	15600	1	15600	1	15600	1	15600	6	93,600
chr14:54,500,000-55,500,000	1	6000	1	6000	1	6000	1	6000	1	6000	1	6000	6	36,000
chr14:67,500,000-68,500,000	1	26600	1	26600	1	26600	1	26600	1	26600	1	26600	6	159,600
chr14:68,500,000-69,500,000	1	180114	1	180114	1	180114	1	180114	1	180114	1	180114	6	1,080,684
chr14:80,500,000-81,500,000	1	4100	1	4100	1	4100	1	4100	1	4100	1	4100	6	24,600
chr14:86,500,000-87,500,000	2	56900	2	56900	2	56900	2	56900	2	56900	2	56900	12	341,400
chr14:87,500,000-88,500,000	2	21300	2	21300	2	21300	2	21300	2	21300	2	21300	12	127,800
chr14:89,500,000-90,500,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:101,500,000-102,500,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr14:103,500,000-104,500,000	1	88040	1	88040	1	88040	1	88040	1	88040	1	88040	6	528,240
chr14:105,500,000-106,500,000	2	630213	2	630213	2	630213	2	630213	2	630213	2	630213	12	3,781,278
chr14:106,500,000-107,349,540	1	849540	1	849540	1	849540	1	849540	1	849540	1	849540	6	5,097,240
chr15:500,000-1,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:1,500,000-2,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:2,500,000-3,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:3,500,000-4,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:4,500,000-5,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:5,500,000-6,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:6,500,000-7,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:7,500,000-8,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:8,500,000-9,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:9,500,000-10,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:10,500,000-11,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:11,500,000-12,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:12,500,000-13,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:13,500,000-14,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:14,500,000-15,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:15,500,000-16,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:18,500,000-19,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:19,500,000-20,500,000	2	965800	2	965800	2	965800	2	965800	2	965800	2	965800	12	5,794,800
chr15:20,500,000-21,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr15:21,500,000-22,500,000	2	977700	2	977700	2	977700	2	977700	2	977700	2	977700	12	5,866,200
chr15:22,500,000-23,500,000	2	482400	2	482400	2	482400	2	482400	2	482400	2	482400	12	2,894,400
chr15:23,500,000-24,500,000	1	112800	1	112800	1	112800	1	112800	1	112800	1	112800	6	676,800
chr15:25,500,000-26,500,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:28,500,000-29,500,000	2	467900	2	467900	2	467900	2	467900	2	467900	2	467900	12	2,807,400
chr15:29,500,000-30,500,000	1	141500	1	141500	1	141500	1	141500	1	141500	1	141500	6	849,000
chr15:30,500,000-31,500,000	2	426600	2	426600	2	426600	2	426600	2	426600	2	426600	12	2,559,600
chr15:31,500,000-32,500,000	1	54100	1	54100	1	54100	1	54100	1	54100	1	54100	6	324,600
chr15:32,500,000-33,500,000	1	415200	1	415200	1	415200	1	415200	1	415200	1	415200	6	2,491,200
chr15:56,500,000-57,500,000	1	5200	1	5200	1	5200	1	5200	1	5200	1	5200	6	31,200
chr15:68,500,000-69,500,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr15:71,500,000-72,500,000	1	5100	1	5100	1	5100	1	5100	1	5100	1	5100	6	30,600
chr15:72,500,000-73,500,000	1	55200	1	55200	1	55200	1	55200	1	55200	1	55200	6	331,200
chr15:73,500,000-74,500,000	1	40200	1	40200	1	40200	1	40200	1	40200	1	40200	6	241,200
chr15:75,500,000-76,500,000	1	45900	1	45900	1	45900	1	45900	1	45900	1	45900	6	275,400
chr15:77,500,000-78,500,000	1	97433	1	97433	1	97433	1	97433	1	97433	1	97433	6	584,598
chr15:82,500,000-83,500,000	1	631600	1	631600	1	631600	1	631600	1	631600	1	631600	6	3,789,600
chr15:84,500,000-85,500,000	1	307500	1	307500	1	307500	1	307500	1	307500	1	307500	6	1,845,000
chr15:85,500,000-86,500,000	1	81900	1	81900	1	81900	1	81900	1	81900	1	81900	6	491,400
chr15:101,500,000-102,500,000	2	110100	2	110100	2	110100	2	110100	2	110100	2	110100	12	660,600
chr15:102,500,000-102,531,392	1	31392	1	31392	1	31392	1	31392	1	31392	1	31392	6	188,352
chr16:500,000-1,500,000	1	183886	1	183886	1	183886	1	183886	1	183886	1	183886	6	1,103,316
chr16:1,500,000-2,500,000	1	186311	1	186311	1	186311	1	186311	1	186311	1	186311	6	1,117,866
chr16:3,500,000-4,500,000	1	173790	1	173790	1	173790	1	173790	1	173790	1	173790	6	1,042,740
chr16:8,500,000-9,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:10,500,000-11,500,000	1	131174	1	131174	1	131174	1	131174	1	131174	1	131174	6	787,044
chr16:17,500,000-18,500,000	1	192117	1	192117	1	192117	1	192117	1	192117	1	192117	6	1,152,702
chr16:18,500,000-19,500,000	1	136968	1	136968	1	136968	1	136968	1	136968	1	136968	6	821,808
chr16:20,500,000-21,500,000	1	312370	1	312370	1	312370	1	312370	1	312370	1	312370	6	1,874,220
chr16:21,500,000-22,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:22,500,000-23,500,000	1	272309	1	272309	1	272309	1	272309	1	272309	1	272309	6	1,633,854
chr16:31,500,000-32,500,000	1	203486	1	203486	1	203486	1	203486	1	203486	1	203486	6	1,220,916
chr16:32,500,000-33,500,000	1	927100	1	927100	1	927100	1	927100	1	927100	1	927100	6	5,562,600
chr16:33,500,000-34,500,000	1	615396	1	615396	1	615396	1	615396	1	615396	1	615396	6	3,692,376
chr16:34,500,000-35,500,000	1	329992	1	329992	1	329992	1	329992	1	329992	1	329992	6	1,979,952
chr16:35,500,000-36,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:36,500,000-37,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:37,500,000-38,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:38,500,000-39,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:39,500,000-40,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:40,500,000-41,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:41,500,000-42,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:42,500,000-43,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:45,500,000-46,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr16:46,500,000-47,500,000	1	8594	1	8594	1	8594	1	8594	1	8594	1	8594	6	51,564
chr16:87,500,000-88,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr16:88,500,000-89,500,000	1	143832	1	143832	1	143832	1	143832	1	143832	1	143832	6	862,992
chr16:89,500,000-90,354,753	1	198953	1	198953	1	198953	1	198953	1	198953	1	198953	6	1,193,718
chr17:500,000-1,500,000	2	30200	2	30200	2	30200	2	30200	2	30200	2	30200	12	181,200
chr17:2,500,000-3,500,000	1	113737	1	113737	1	113737	1	113737	1	113737	1	113737	6	682,422
chr17:4,500,000-5,500,000	1	1900	1	1900	1	1900	1	1900	1	1900	1	1900	6	11,400
chr17:15,500,000-16,500,000	1	403623	1	403623	1	403623	1	403623	1	403623	1	403623	6	2,421,738
chr17:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:18,500,000-19,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:19,500,000-20,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:20,500,000-21,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:21,500,000-22,500,000	3	706856	3	706856	3	706856	3	706856	3	706856	3	706856	18	4,241,136
chr17:22,500,000-23,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:23,500,000-24,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:24,500,000-25,500,000	1	941564	1	941564	1	941564	1	941564	1	941564	1	941564	6	5,649,384
chr17:29,500,000-30,500,000	1	13100	1	13100	1	13100	1	13100	1	13100	1	13100	6	78,600
chr17:30,500,000-31,500,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:32,500,000-33,500,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:33,500,000-34,500,000	1	24000	1	24000	1	24000	1	24000	1	24000	1	24000	6	144,000
chr17:34,500,000-35,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr17:35,500,000-36,500,000	1	906900	1	906900	1	906900	1	906900	1	906900	1	906900	6	5,441,400
chr17:40,500,000-41,500,000	2	121088	2	121088	2	121088	2	121088	2	121088	2	121088	12	726,528
chr17:43,500,000-44,500,000	1	778014	1	778014	1	778014	1	778014	1	778014	1	778014	6	4,668,084
chr17:44,500,000-45,500,000	2	93100	2	93100	2	93100	2	93100	2	93100	2	93100	12	558,600
chr17:45,500,000-46,500,000	1	58800	1	58800	1	58800	1	58800	1	58800	1	58800	6	352,800
chr17:50,500,000-51,500,000	1	2300	1	2300	1	2300	1	2300	1	2300	1	2300	6	13,800
chr17:61,500,000-62,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:64,500,000-65,500,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr17:77,500,000-78,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr17:78,500,000-79,500,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr17:79,500,000-80,500,000	1	179762	1	179762	1	179762	1	179762	1	179762	1	179762	6	1,078,572
chr17:80,500,000-81,195,210	1	43500	1	43500	1	43500	1	43500	1	43500	1	43500	6	261,000
chr18:500,000-1,500,000	1	24900	1	24900	1	24900	1	24900	1	24900	1	24900	6	149,400
chr18:1,500,000-2,500,000	1	6100	1	6100	1	6100	1	6100	1	6100	1	6100	6	36,600
chr18:2,500,000-3,500,000	2	142141	2	142141	2	142141	2	142141	2	142141	2	142141	12	852,846
chr18:6,500,000-7,500,000	1	18300	1	18300	1	18300	1	18300	1	18300	1	18300	6	109,800
chr18:11,500,000-12,500,000	1	93400	1	93400	1	93400	1	93400	1	93400	1	93400	6	560,400
chr18:13,500,000-14,500,000	1	107600	1	107600	1	107600	1	107600	1	107600	1	107600	6	645,600
chr18:14,500,000-15,500,000	2	487537	2	487537	2	487537	2	487537	2	487537	2	487537	12	2,925,222
chr18:15,500,000-16,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr18:18,500,000-19,500,000	1	52900	1	52900	1	52900	1	52900	1	52900	1	52900	6	317,400
chr18:19,500,000-20,500,000	3	39300	3	39300	3	39300	3	39300	3	39300	3	39300	18	235,800
chr18:26,500,000-27,500,000	1	1500	1	1500	1	1500	1	1500	1	1500	1	1500	6	9,000
chr18:28,500,000-29,500,000	1	5800	1	5800	1	5800	1	5800	1	5800	1	5800	6	34,800
chr18:29,500,000-30,500,000	1	5600	1	5600	1	5600	1	5600	1	5600	1	5600	6	33,600
chr18:31,500,000-32,500,000	1	23300	1	23300	1	23300	1	23300	1	23300	1	23300	6	139,800
chr18:32,500,000-33,500,000	3	35800	3	35800	3	35800	3	35800	3	35800	3	35800	18	214,800
chr18:33,500,000-34,500,000	1	183609	1	183609	1	183609	1	183609	1	183609	1	183609	6	1,101,654
chr18:37,500,000-38,500,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:41,500,000-42,500,000	1	3400	1	3400	1	3400	1	3400	1	3400	1	3400	6	20,400
chr18:42,500,000-43,500,000	1	3100	1	3100	1	3100	1	3100	1	3100	1	3100	6	18,600
chr18:43,500,000-44,500,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr18:44,500,000-45,500,000	3	145167	3	145167	3	145167	3	145167	3	145167	3	145167	18	871,002
chr18:45,500,000-46,500,000	1	28300	1	28300	1	28300	1	28300	1	28300	1	28300	6	169,800
chr18:46,500,000-47,500,000	2	68500	2	68500	2	68500	2	68500	2	68500	2	68500	12	411,000
chr18:49,500,000-50,500,000	1	2000	1	2000	1	2000	1	2000	1	2000	1	2000	6	12,000
chr18:51,500,000-52,500,000	1	454542	1	454542	1	454542	1	454542	1	454542	1	454542	6	2,727,252
chr18:52,500,000-53,500,000	2	8000	2	8000	2	8000	2	8000	2	8000	2	8000	12	48,000
chr18:53,500,000-54,500,000	1	1800	1	1800	1	1800	1	1800	1	1800	1	1800	6	10,800
chr18:60,500,000-61,500,000	1	33100	1	33100	1	33100	1	33100	1	33100	1	33100	6	198,600
chr18:61,500,000-62,500,000	1	3600	1	3600	1	3600	1	3600	1	3600	1	3600	6	21,600
chr18:64,500,000-65,500,000	1	47296	1	47296	1	47296	1	47296	1	47296	1	47296	6	283,776
chr18:67,500,000-68,500,000	1	32900	1	32900	1	32900	1	32900	1	32900	1	32900	6	197,400
chr18:71,500,000-72,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr18:74,500,000-75,500,000	1	17900	1	17900	1	17900	1	17900	1	17900	1	17900	6	107,400
chr18:75,500,000-76,500,000	3	55100	3	55100	3	55100	3	55100	3	55100	3	55100	18	330,600
chr18:76,500,000-77,500,000	4	139300	4	139300	4	139300	4	139300	4	139300	4	139300	24	835,800
chr18:77,500,000-78,077,248	3	229121	3	229121	3	229121	3	229121	3	229121	3	229121	18	1,374,726
chr19:6,500,000-7,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr19:7,500,000-8,500,000	2	250099	2	250099	2	250099	2	250099	2	250099	2	250099	12	1,500,594
chr19:8,500,000-9,500,000	2	109800	2	109800	2	109800	2	109800	2	109800	2	109800	12	658,800
chr19:20,500,000-21,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr19:21,500,000-22,500,000	1	575905	1	575905	1	575905	1	575905	1	575905	1	575905	6	3,455,430
chr19:23,500,000-24,500,000	1	113578	1	113578	1	113578	1	113578	1	113578	1	113578	6	681,468
chr19:24,500,000-25,500,000	1	998500	1	998500	1	998500	1	998500	1	998500	1	998500	6	5,991,000
chr19:25,500,000-26,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:26,500,000-27,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr19:27,500,000-28,500,000	1	495100	1	495100	1	495100	1	495100	1	495100	1	495100	6	2,970,600
chr19:34,500,000-35,500,000	1	7200	1	7200	1	7200	1	7200	1	7200	1	7200	6	43,200
chr19:35,500,000-36,500,000	1	2100	1	2100	1	2100	1	2100	1	2100	1	2100	6	12,600
chr19:37,500,000-38,500,000	1	38700	1	38700	1	38700	1	38700	1	38700	1	38700	6	232,200
chr19:44,500,000-45,500,000	2	15000	2	15000	2	15000	2	15000	2	15000	2	15000	12	90,000
chr19:47,500,000-48,500,000	1	56900	1	56900	1	56900	1	56900	1	56900	1	56900	6	341,400
chr19:50,500,000-51,500,000	1	50200	1	50200	1	50200	1	50200	1	50200	1	50200	6	301,200
chr19:58,500,000-59,128,983	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr20:3,500,000-4,500,000	1	81776	1	81776	1	81776	1	81776	1	81776	1	81776	6	490,656
chr20:4,500,000-5,500,000	1	10287	1	10287	1	10287	1	10287	1	10287	1	10287	6	61,722
chr20:17,500,000-18,500,000	1	165899	1	165899	1	165899	1	165899	1	165899	1	165899	6	995,394
chr20:25,500,000-26,500,000	3	693400	3	693400	3	693400	3	693400	3	693400	3	693400	18	4,160,400
chr20:26,500,000-27,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:27,500,000-28,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:28,500,000-29,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr20:29,500,000-30,500,000	1	353000	1	353000	1	353000	1	353000	1	353000	1	353000	6	2,118,000
chr20:34,500,000-35,500,000	1	50000	1	50000	1	50000	1	50000	1	50000	1	50000	6	300,000
chr20:42,500,000-43,500,000	1	152108	1	152108	1	152108	1	152108	1	152108	1	152108	6	912,648
chr20:46,500,000-47,500,000	2	13400	2	13400	2	13400	2	13400	2	13400	2	13400	12	80,400
chr20:54,500,000-55,500,000	1	94021	1	94021	1	94021	1	94021	1	94021	1	94021	6	564,126
chr20:60,500,000-61,500,000	3	240956	3	240956	3	240956	3	240956	3	240956	3	240956	18	1,445,736
chr20:62,500,000-63,025,520	1	137820	1	137820	1	137820	1	137820	1	137820	1	137820	6	826,920
chr21:500,000-1,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:1,500,000-2,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:2,500,000-3,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:3,500,000-4,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:4,500,000-5,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:5,500,000-6,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:6,500,000-7,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:7,500,000-8,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:8,500,000-9,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:9,500,000-10,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:10,500,000-11,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:11,500,000-12,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:12,500,000-13,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:13,500,000-14,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:14,500,000-15,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:15,500,000-16,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:16,500,000-17,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:17,500,000-18,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:18,500,000-19,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:19,500,000-20,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:20,500,000-21,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:21,500,000-22,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:22,500,000-23,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:23,500,000-24,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:24,500,000-25,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:25,500,000-26,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:26,500,000-27,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:27,500,000-28,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:28,500,000-29,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:29,500,000-30,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:30,500,000-31,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:31,500,000-32,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:32,500,000-33,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:33,500,000-34,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:34,500,000-35,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:35,500,000-36,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:36,500,000-37,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:37,500,000-38,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:38,500,000-39,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:39,500,000-40,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:40,500,000-41,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:41,500,000-42,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:42,500,000-43,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:43,500,000-44,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:44,500,000-45,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr21:45,500,000-46,500,000	1	173379	1	173379	1	173379	1	173379	1	173379	1	173379	6	1,040,274
chr21:47,500,000-48,129,895	1	10000	1	10000	1	10000	1	10000	1	10000	1	10000	6	60,000
chr22:500,000-1,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:1,500,000-2,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:2,500,000-3,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:3,500,000-4,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:4,500,000-5,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:5,500,000-6,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:6,500,000-7,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
chr22:7,500,000-8,500,000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	1	1000000	6	6,000,000
